Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
4.84282E-5,8.00393713,0.214577605,0.495199446,0.058252427,0
4.9679E-5,8.254211352,0.219461725,0.49015144,0.058252427,0
5.06443E-5,8.505057477,0.223210801,0.485202415,0.05987055,0
5.17844E-5,8.751062486,0.227615153,0.480451351,0.061488673,0
5.27761E-5,9.002045945,0.231425755,0.475700287,0.063106796,0
5.3907E-5,9.252545627,0.235748689,0.471048204,0.064724919,0
5.51436E-5,9.503690246,0.240447876,0.4664951,0.064724919,0
5.63646E-5,9.754448992,0.245059133,0.462040978,0.066343042,0
5.74832E-5,10.00480501,0.249259217,0.457685836,0.067961165,0
5.85442E-5,10.25457028,0.253221198,0.453429674,0.067961165,0
5.97395E-5,10.502739159,0.25766012,0.449272493,0.071197411,0
6.08787E-5,10.750448072,0.26186571,0.445214293,0.074433657,0
6.18075E-5,11.002063107,0.265277152,0.441156092,0.074433657,0
6.26893E-5,11.251006349,0.268501408,0.437196872,0.074433657,0
6.36221E-5,11.503321108,0.271896492,0.433237652,0.074433657,0
6.45609E-5,11.753365066,0.27529797,0.429377413,0.07605178,0
6.56091E-5,12.000752816,0.279076636,0.425616154,0.077669903,0
6.67649E-5,12.252355626,0.283220526,0.421854895,0.077669903,0
6.80293E-5,12.501538225,0.287726334,0.418192616,0.077669903,0
6.87388E-5,12.75483142,0.290242236,0.414530338,0.082524272,0
6.96898E-5,13.004087848,0.293600569,0.410967039,0.084142395,0
7.10054E-5,13.250333195,0.298220524,0.407502722,0.084142395,0
7.1919E-5,13.500493483,0.301411137,0.404038404,0.085760518,0
7.31396E-5,13.754777986,0.305650861,0.400574087,0.087378641,0
7.39333E-5,14.004825582,0.308393961,0.39720875,0.09223301,0
7.49907E-5,14.250697873,0.31203178,0.393942393,0.103559871,0
7.57081E-5,14.506954038,0.314489103,0.390577056,0.105177994,0
7.66955E-5,14.750783389,0.317856465,0.38740968,0.106796117,0
7.76475E-5,15.00549272,0.321087655,0.384143324,0.113268608,0
7.8974E-5,15.256128898,0.325564526,0.380975948,0.114886731,0
7.97863E-5,15.50207267,0.328291232,0.377907552,0.1197411,0
8.05659E-5,15.750538179,0.330897899,0.374839157,0.1197411,0
8.12643E-5,16.001057355,0.333224679,0.371770761,0.124595469,0
8.2254E-5,16.254405239,0.336507763,0.368702366,0.126213592,0
8.32427E-5,16.502740839,0.339771364,0.365732951,0.127831715,0
8.42303E-5,16.754005504,0.343015451,0.362763536,0.127831715,0
8.48594E-5,17.007507043,0.345073468,0.359794121,0.131067961,0
8.60894E-5,17.25545928,0.349078854,0.356923686,0.132686084,0
8.71662E-5,17.506945205,0.352565257,0.354053252,0.132686084,0
8.82457E-5,17.752599871,0.356041803,0.351281797,0.137540453,0
8.96376E-5,18.001520124,0.36049669,0.348510343,0.137540453,0
9.05616E-5,18.253937364,0.363436911,0.345738889,0.140776699,0
9.1388E-5,18.508677817,0.366055159,0.342967435,0.144012945,0
9.24379E-5,18.756936566,0.369366196,0.340294962,0.144012945,0
9.31468E-5,19.007418354,0.371591672,0.337622488,0.148867314,0
9.40907E-5,19.25081258,0.374543329,0.335048995,0.148867314,0
9.50009E-5,19.506056849,0.377375967,0.332376522,0.15210356,0
9.57426E-5,19.754119967,0.379675138,0.329803029,0.153721683,0
9.67249E-5,20.004476135,0.38270657,0.327229536,0.153721683,0
9.75837E-5,20.256933658,0.385344906,0.324656043,0.155339806,0
9.83888E-5,20.501815919,0.38780806,0.32218153,0.156957929,0
9.93734E-5,20.759076215,0.39080713,0.319608037,0.163430421,0
1.00277E-4,21.008671458,0.393546598,0.317133525,0.163430421,0
1.01061E-4,21.250384353,0.395912347,0.314757993,0.165048544,0
1.01845E-4,21.50387163,0.398270698,0.31228348,0.166666667,0
1.02735E-4,21.759738237,0.400934928,0.309808968,0.166666667,0
1.03563E-4,22.00744447,0.403405271,0.307433436,0.16828479,0
1.04599E-4,22.257302598,0.406479421,0.305057904,0.171521036,0
1.05694E-4,22.509971388,0.409710394,0.302682372,0.174757282,0
1.0677E-4,22.75427794,0.412870316,0.30040582,0.176375405,0
1.07803E-4,23.001055274,0.415887574,0.298129269,0.176375405,0
1.0913E-4,23.250656879,0.419742259,0.295852717,0.17961165,0
1.10296E-4,23.503042425,0.423107046,0.293576165,0.182847896,0
1.1112E-4,23.75758444,0.425471679,0.291299614,0.186084142,0
1.12602E-4,24.00371208,0.429703084,0.289122043,0.189320388,0
1.13371E-4,24.252250787,0.431887056,0.286944472,0.192556634,0
1.14452E-4,24.503023405,0.43493969,0.284766901,0.192556634,0
1.15573E-4,24.755830538,0.43809076,0.28258933,0.19579288,0
1.16548E-4,25.011218708,0.440815206,0.280411759,0.197411003,0
1.17327E-4,25.256771865,0.442983548,0.278333168,0.200647249,0
1.18009E-4,25.503936207,0.444876181,0.276254578,0.203883495,0
1.19241E-4,25.753130005,0.448277891,0.274175987,0.203883495,0
1.19868E-4,26.004255072,0.450000341,0.272097397,0.203883495,0
1.20642E-4,26.256984836,0.452118733,0.270018806,0.203883495,0
1.21043E-4,26.510699613,0.453213881,0.267940216,0.207119741,0
1.21942E-4,26.753621179,0.455658062,0.265960606,0.210355987,0
1.23174E-4,27.011038399,0.458992984,0.263882015,0.21197411,0
1.23646E-4,27.257871431,0.460265911,0.261902405,0.215210356,0
1.24686E-4,27.50618287,0.463057962,0.259922795,0.218446602,0
1.25855E-4,27.756713945,0.466180743,0.257943185,0.220064725,0
1.26888E-4,28.009484706,0.468921772,0.255963575,0.221682848,0
1.27866E-4,28.25164085,0.471507409,0.254082946,0.221682848,0
1.28555E-4,28.508168295,0.473318944,0.252103336,0.224919094,0
1.2939E-4,28.75324286,0.475510031,0.250222706,0.22815534,0
1.30432E-4,29.00019476,0.478227883,0.248342077,0.229773463,0
1.3158E-4,29.262190355,0.481206997,0.246362467,0.229773463,0
1.32574E-4,29.500157838,0.483771254,0.244580818,0.234627832,0
1.33963E-4,29.753584215,0.487336761,0.242700188,0.234627832,0
1.3517E-4,30.008988017,0.490413632,0.240819559,0.234627832,0
1.35997E-4,30.253089743,0.492510436,0.23903791,0.236245955,0
1.37158E-4,30.512661462,0.495441349,0.23715728,0.239482201,0
1.38112E-4,30.760533021,0.497834252,0.235375631,0.241100324,0
1.39082E-4,31.009890169,0.500258066,0.233593982,0.24433657,0
1.40155E-4,31.261246532,0.502926333,0.231812333,0.249190939,0
1.40962E-4,31.500242898,0.504923287,0.230129664,0.252427184,0
1.41977E-4,31.754915637,0.507421972,0.228348015,0.254045307,0
1.42992E-4,32.011424309,0.509908925,0.226566366,0.258899676,0
1.43862E-4,32.255300662,0.512033028,0.224883698,0.262135922,0
1.44541E-4,32.500446875,0.513681708,0.223201029,0.266990291,0
1.45228E-4,32.761247774,0.515344556,0.22141938,0.270226537,0
1.46134E-4,33.009130194,0.517530319,0.219736712,0.276699029,0
1.46886E-4,33.258272171,0.519336542,0.218054043,0.278317152,0
1.47873E-4,33.508979492,0.521697452,0.216371375,0.278317152,0
1.48648E-4,33.761038042,0.523541783,0.214688706,0.278317152,0
1.49939E-4,34.014961689,0.526599724,0.213006038,0.283171521,0
1.50901E-4,34.255582077,0.528865775,0.21142235,0.284789644,0
1.52409E-4,34.513595097,0.532396061,0.209739681,0.284789644,0
1.54073E-4,34.758743577,0.536259331,0.208155993,0.286407767,0
1.55178E-4,35.006482821,0.538808433,0.206572305,0.289644013,0
1.56193E-4,35.255497836,0.54113885,0.204988617,0.291262136,0
1.57536E-4,35.506458372,0.544200265,0.203404929,0.291262136,0
1.58202E-4,35.759050012,0.545712627,0.201821241,0.294498382,0
1.59458E-4,36.013225763,0.54855006,0.200237553,0.294498382,0
1.60671E-4,36.253505137,0.551273111,0.198752846,0.296116505,0
1.61692E-4,36.511458753,0.55355228,0.197169158,0.297734628,0
1.62492E-4,36.754693469,0.555330373,0.19568445,0.300970874,0
1.63659E-4,37.015777722,0.557910417,0.194100762,0.300970874,0
1.64658E-4,37.262159765,0.560107001,0.192616055,0.309061489,0
1.65476E-4,37.509858653,0.561898513,0.191131347,0.313915858,0
1.66599E-4,37.759203684,0.564345186,0.18964664,0.318770227,0
1.67942E-4,38.010441463,0.567253198,0.188161932,0.32038835,0
1.69476E-4,38.263521733,0.570551142,0.186677225,0.328478964,0
1.70808E-4,38.502116197,0.573395915,0.185291498,0.333333333,0
1.72414E-4,38.759661967,0.57679753,0.18380679,0.333333333,0
1.73471E-4,39.001739406,0.579023669,0.182421063,0.336569579,0
1.74434E-4,39.262718811,0.581040969,0.180936356,0.339805825,0
1.75476E-4,39.507659105,0.583211685,0.179550629,0.341423948,0
1.76574E-4,39.754254406,0.585488804,0.178164902,0.343042071,0
1.77746E-4,40.002338432,0.587905104,0.176779175,0.346278317,0
1.78904E-4,40.252151367,0.590278155,0.175393447,0.349514563,0
1.79857E-4,40.503237295,0.592220168,0.17400772,0.351132686,0
1.80746E-4,40.75568796,0.59402482,0.172621993,0.352750809,0
1.82295E-4,41.010080792,0.597148132,0.171236266,0.354368932,0
1.83167E-4,41.266086985,0.598896828,0.169850539,0.357605178,0
1.85133E-4,41.505427694,0.602811275,0.168563793,0.360841424,0
1.86157E-4,41.765423652,0.604833665,0.167178066,0.360841424,0
1.87069E-4,42.007939296,0.606627462,0.165891319,0.362459547,0
1.88318E-4,42.252083976,0.609069902,0.164604573,0.36407767,0
1.89462E-4,42.516709756,0.61129436,0.163218846,0.36407767,0
1.91278E-4,42.76452827,0.614799393,0.161932099,0.367313916,0
1.91921E-4,43.013668533,0.616032081,0.160645353,0.370550162,0
1.93449E-4,43.264189782,0.618946639,0.159358606,0.370550162,0
1.94589E-4,43.516396458,0.621107317,0.15807186,0.372168285,0
1.95263E-4,43.750325915,0.622378964,0.156884094,0.373786408,0
1.96718E-4,44.005453775,0.62510931,0.155597347,0.375404531,0
1.98755E-4,44.262555472,0.628899848,0.154310601,0.375404531,0
1.99575E-4,44.501662123,0.630412872,0.153122835,0.3802589,0
2.00817E-4,44.761795459,0.63269524,0.151836088,0.3802589,0
2.02106E-4,45.003740412,0.635049745,0.150648322,0.383495146,0
2.02898E-4,45.266936436,0.636488302,0.149361576,0.385113269,0
2.04106E-4,45.51144454,0.638671451,0.14817381,0.385113269,0
2.05807E-4,45.757239709,0.641723645,0.146986044,0.386731392,0
2.07296E-4,46.005048378,0.644375448,0.145798278,0.393203883,0
2.08596E-4,46.254639314,0.646674255,0.144610512,0.394822006,0
2.09962E-4,46.505692239,0.649072485,0.143422746,0.394822006,0
2.11269E-4,46.758357638,0.651352048,0.14223498,0.398058252,0
2.12336E-4,47.012707428,0.65320346,0.141047214,0.399676375,0
2.13E-4,47.26795065,0.654348969,0.139859448,0.402912621,0
2.1386E-4,47.502749331,0.655829627,0.138770662,0.40776699,0
2.14593E-4,47.759845038,0.65708427,0.137582896,0.412621359,0
2.17103E-4,48.018993791,0.661351346,0.13639513,0.414239482,0
2.18248E-4,48.258686524,0.663278586,0.135306345,0.414239482,0
2.20204E-4,48.521942275,0.66654836,0.134118579,0.415857605,0
2.21533E-4,48.764955084,0.668750707,0.133029793,0.417475728,0
2.2279E-4,49.009452559,0.670821265,0.131941008,0.419093851,0
2.23943E-4,49.255295541,0.672708346,0.130852222,0.420711974,0
2.25473E-4,49.502464033,0.67519674,0.129763437,0.420711974,0
2.26464E-4,49.750940894,0.676799005,0.128674651,0.420711974,0
2.27588E-4,50.000867656,0.678605694,0.127585866,0.422330097,0
2.2895E-4,50.251953939,0.680781231,0.12649708,0.42394822,0
2.30068E-4,50.504564232,0.682556282,0.125408295,0.425566343,0
2.31844E-4,50.758595759,0.685354842,0.124319509,0.428802589,0
2.33625E-4,51.014851534,0.688137729,0.123230724,0.428802589,0
2.3459E-4,51.27245813,0.689635535,0.122141938,0.432038835,0
2.35811E-4,51.507645443,0.691518938,0.121152133,0.436893204,0
2.37364E-4,51.768029885,0.693899312,0.120063348,0.438511327,0
2.38477E-4,52.005922283,0.695593401,0.119073543,0.438511327,0
2.39483E-4,52.268847225,0.697118156,0.117984757,0.443365696,0
2.40565E-4,52.508840283,0.698748122,0.116994952,0.446601942,0
2.41404E-4,52.773838635,0.700004926,0.115906166,0.448220065,0
2.42404E-4,53.015755038,0.701497716,0.114916361,0.449838188,0
2.43615E-4,53.258627145,0.703296042,0.113926556,0.449838188,0
2.45007E-4,53.50293053,0.705347945,0.112936751,0.449838188,0
2.46367E-4,53.773424945,0.707339646,0.111847966,0.449838188,0
2.48892E-4,54.021025447,0.71100182,0.110858161,0.449838188,0
2.49857E-4,54.27059036,0.71239005,0.109868356,0.451456311,0
2.50813E-4,54.520903596,0.713757605,0.108878551,0.451456311,0
2.52926E-4,54.772979694,0.716758397,0.107888746,0.451456311,0
2.54144E-4,55.001211536,0.718473648,0.106997921,0.454692557,0
2.55984E-4,55.256478099,0.721046564,0.106008116,0.457928803,0
2.56931E-4,55.512940666,0.722359954,0.105018311,0.461165049,0
2.58417E-4,55.77046535,0.72441104,0.104028506,0.461165049,0
2.59444E-4,56.003679312,0.725818353,0.103137682,0.464401294,0
2.60609E-4,56.263707823,0.727407452,0.102147877,0.466019417,0
2.61932E-4,56.525038889,0.729200088,0.101158072,0.470873786,0
2.62819E-4,56.761159942,0.730395365,0.100267247,0.474110032,0
2.64728E-4,57.025327242,0.732949526,0.099277442,0.477346278,0
2.66203E-4,57.264426497,0.734907167,0.098386618,0.478964401,0
2.67131E-4,57.504402982,0.736130775,0.097495793,0.482200647,0
2.69366E-4,57.773037778,0.739056608,0.096505988,0.485436893,0
2.7117E-4,58.016284689,0.741393854,0.095615164,0.491909385,0
2.72357E-4,58.260804632,0.742920402,0.094724339,0.493527508,0
2.74064E-4,58.507078972,0.745099566,0.093833515,0.496763754,0
2.76977E-4,58.754925483,0.748775601,0.09294269,0.5,0
2.78505E-4,59.004960139,0.750683364,0.092051866,0.506472492,0
2.80907E-4,59.257096734,0.753652525,0.091161041,0.508090615,0
2.81966E-4,59.510336075,0.754949985,0.090270217,0.511326861,0
2.84428E-4,59.76541414,0.757940843,0.089379392,0.512944984,0
2.85175E-4,60.021773102,0.758840879,0.088488568,0.512944984,0
2.87254E-4,60.250924178,0.761327838,0.087696724,0.514563107,0
2.88958E-4,60.510434751,0.763348379,0.086805899,0.51618123,0
2.90263E-4,60.77114218,0.764883235,0.085915075,0.521035599,0
2.91249E-4,61.003811655,0.766036551,0.085123231,0.522653722,0
2.92428E-4,61.266317634,0.767408026,0.084232406,0.525889968,0
2.92948E-4,61.500458798,0.768010382,0.083440562,0.527508091,0
2.94371E-4,61.764918171,0.769651003,0.082549738,0.527508091,0
2.95482E-4,62.000818398,0.770923816,0.081757894,0.529126214,0
2.97682E-4,62.268048897,0.773424296,0.080867069,0.530744337,0
3.00528E-4,62.507760309,0.776616931,0.080075225,0.53236246,0
3.01849E-4,62.778850514,0.77808488,0.079184401,0.533980583,0
3.03535E-4,63.021178393,0.779942141,0.078392557,0.533980583,0
3.04754E-4,63.264707229,0.781276449,0.077600713,0.535598706,0
3.06908E-4,63.509448372,0.783613393,0.076808869,0.537216828,0
3.08553E-4,63.755861061,0.785382079,0.076017025,0.542071197,0
3.10595E-4,64.003554588,0.787556306,0.075225181,0.545307443,0
3.12631E-4,64.252942736,0.789702724,0.074433337,0.546925566,0
3.13705E-4,64.503445065,0.790825628,0.073641493,0.556634304,0
3.14728E-4,64.75486397,0.791890587,0.072849649,0.55987055,0
3.15815E-4,65.007084244,0.793015485,0.072057805,0.564724919,0
3.17738E-4,65.260490625,0.794991641,0.071265961,0.566343042,0
3.19287E-4,65.51531278,0.796569227,0.070474117,0.572815534,0
3.20817E-4,65.771304114,0.798115613,0.069682273,0.57605178,0
3.22781E-4,66.02880997,0.800083332,0.068890429,0.580906149,0
3.24306E-4,66.255358056,0.801598223,0.068197565,0.580906149,0
3.25452E-4,66.515174679,0.802729296,0.067405721,0.585760518,0
3.27298E-4,66.776016667,0.804536964,0.066613877,0.585760518,0
3.28614E-4,67.005702192,0.805815242,0.065921014,0.593851133,0
3.31474E-4,67.269647149,0.808566117,0.06512917,0.595469256,0
3.34019E-4,67.502396169,0.810980778,0.064436306,0.600323625,0
3.37488E-4,67.771287199,0.814222575,0.063644462,0.605177994,0
3.39529E-4,68.008419331,0.816104382,0.062951599,0.606796117,0
3.43639E-4,68.282034374,0.819835149,0.062159755,0.608414239,0
3.45619E-4,68.523293961,0.821606034,0.061466891,0.608414239,0
3.47239E-4,68.766027594,0.823041168,0.060774028,0.611650485,0
3.483E-4,69.009509293,0.823975183,0.060081164,0.611650485,0
3.50282E-4,69.254170101,0.825706341,0.059388301,0.611650485,0
3.52465E-4,69.50030942,0.827593708,0.058695437,0.613268608,0
3.54113E-4,69.782914507,0.82900541,0.057903593,0.616504854,0
3.56097E-4,70.031487289,0.830689111,0.057210729,0.618122977,0
3.57673E-4,70.281421834,0.83201451,0.056517866,0.622977346,0
3.59371E-4,70.532482799,0.833430795,0.055825002,0.627831715,0
3.61043E-4,70.784518997,0.834814384,0.055132139,0.629449838,0
3.6179E-4,71.001340309,0.835428509,0.054538256,0.632686084,0
3.64737E-4,71.255668458,0.837830106,0.053845392,0.637540453,0
3.66494E-4,71.511625488,0.83924464,0.053152529,0.637540453,0
3.6927E-4,71.769463735,0.841455177,0.052459665,0.639158576,0
3.70704E-4,72.028639487,0.842584632,0.051766802,0.645631068,0
3.71468E-4,72.251260922,0.843183235,0.051172919,0.648867314,0
3.72517E-4,72.511571882,0.844002205,0.050480055,0.658576052,0
3.74659E-4,72.772891071,0.845659317,0.049787192,0.663430421,0
3.76658E-4,73.035943855,0.847190929,0.049094328,0.671521036,0
3.79821E-4,73.263457124,0.84958221,0.048500445,0.673139159,0
3.82544E-4,73.53027171,0.851611275,0.047807582,0.676375405,0
3.84364E-4,73.760400059,0.852951876,0.047213699,0.677993528,0
3.87559E-4,74.03082309,0.855276841,0.046520835,0.681229773,0
3.88694E-4,74.263788318,0.856093655,0.045926952,0.684466019,0
3.90696E-4,74.536784504,0.857523324,0.045234089,0.690938511,0
3.91779E-4,74.77145069,0.858290845,0.044640206,0.69579288,0
3.96323E-4,75.008209954,0.861466552,0.044046323,0.699029126,0
4.00106E-4,75.287034593,0.864055383,0.043353459,0.705501618,0
4.03545E-4,75.528642818,0.866367537,0.042759576,0.707119741,0
4.06935E-4,75.771462597,0.868607863,0.042165693,0.715210356,0
4.09171E-4,76.016516109,0.870065387,0.04157181,0.720064725,0
4.11238E-4,76.26274643,0.871397445,0.040977927,0.721682848,0
4.13725E-4,76.510175303,0.872982919,0.040384044,0.721682848,0
4.1744E-4,76.759614358,0.87531476,0.039790161,0.723300971,0
4.19557E-4,77.010723411,0.876624502,0.039196278,0.729773463,0
4.21608E-4,77.263234087,0.877879932,0.038602395,0.729773463,0
4.25338E-4,77.517363237,0.880130575,0.038008512,0.731391586,0
4.26826E-4,77.77317145,0.881016786,0.037414629,0.734627832,0
4.28506E-4,78.029994263,0.882010074,0.036820746,0.737864078,0
4.32324E-4,78.288676699,0.884235387,0.036226863,0.737864078,0
4.33631E-4,78.505183849,0.884987514,0.035731961,0.739482201,0
4.35589E-4,78.765995963,0.886105095,0.035138078,0.741100324,0
4.38661E-4,79.02851008,0.887837011,0.034544195,0.745954693,0
4.4141E-4,79.292547969,0.889364379,0.033950312,0.745954693,0
4.46171E-4,79.51460056,0.891960523,0.033455409,0.750809061,0
4.49013E-4,79.783344148,0.893481061,0.032861526,0.754045307,0
4.50377E-4,80.008205921,0.894203032,0.032366624,0.758899676,0
4.53175E-4,80.279399499,0.895669274,0.031772741,0.765372168,0
4.55232E-4,80.506581062,0.896734233,0.031277838,0.768608414,0
4.57302E-4,80.78020853,0.897794713,0.030683955,0.770226537,0
4.58018E-4,81.009074381,0.898159279,0.030189053,0.773462783,0
4.63397E-4,81.285918442,0.900854999,0.02959517,0.776699029,0
4.66366E-4,81.518727454,0.902312013,0.029100267,0.779935275,0
4.68691E-4,81.752674821,0.903438452,0.028605365,0.783171521,0
4.72996E-4,82.035899992,0.905489621,0.028011482,0.784789644,0
4.75482E-4,82.272940667,0.906654415,0.027516579,0.786407767,0
4.77092E-4,82.511072051,0.907400781,0.027021677,0.78802589,0
4.80994E-4,82.750776963,0.909185311,0.026526774,0.791262136,0
4.84371E-4,83.04040188,0.91070218,0.025932891,0.792880259,0
4.86206E-4,83.283069842,0.911515863,0.025437989,0.792880259,0
4.89205E-4,83.527138241,0.91282911,0.024943086,0.794498382,0
4.93933E-4,83.772949055,0.914860781,0.024448184,0.796116505,0
4.96579E-4,84.020707631,0.915977032,0.023953281,0.797734628,0
4.99325E-4,84.269727383,0.917120042,0.023458379,0.797734628,0
5.0117E-4,84.520033562,0.91787897,0.022963476,0.802588997,0
5.05394E-4,84.771626198,0.919590971,0.022468574,0.807443366,0
5.07804E-4,85.024937131,0.920551755,0.021973671,0.807443366,0
5.0987E-4,85.279448362,0.921366027,0.021478769,0.812297735,0
5.13321E-4,85.535744211,0.922708109,0.020983866,0.813915858,0
5.20318E-4,85.794254362,0.925358723,0.020488964,0.817152104,0
5.22834E-4,86.002970047,0.926289356,0.020093042,0.818770227,0
5.25471E-4,86.265191157,0.927252631,0.019598139,0.822006472,0
5.29328E-4,86.528931111,0.928638578,0.019103237,0.826860841,0
5.32968E-4,86.794494528,0.929922615,0.018608334,0.826860841,0
5.37312E-4,87.008732061,0.93142429,0.018212412,0.830097087,0
5.38968E-4,87.277897542,0.931988336,0.01771751,0.833333333,0
5.43496E-4,87.549255184,0.933507218,0.017222607,0.836569579,0
5.47475E-4,87.767687551,0.934813801,0.016826685,0.841423948,0
5.51295E-4,88.042251765,0.936043775,0.016331783,0.846278317,0
5.55612E-4,88.263770087,0.93740608,0.015935861,0.84789644,0
5.59451E-4,88.542471425,0.938593384,0.015440958,0.849514563,0
5.61909E-4,88.766715804,0.939341428,0.015045036,0.852750809,0
5.71948E-4,89.050490552,0.942303829,0.014550134,0.857605178,0
5.74963E-4,89.280134247,0.94316481,0.014154212,0.857605178,0
5.78761E-4,89.511263736,0.944231455,0.01375829,0.859223301,0
5.85916E-4,89.803198623,0.946186437,0.013263387,0.86407767,0
5.89172E-4,90.038567009,0.947053316,0.012867465,0.868932039,0
5.98366E-4,90.27620824,0.949426343,0.012471543,0.873786408,0
6.05043E-4,90.51723682,0.951082713,0.012075621,0.878640777,0
6.06913E-4,90.759662805,0.951536685,0.011679699,0.881877023,0
6.12914E-4,91.003538769,0.952965877,0.011283777,0.885113269,0
6.21853E-4,91.250564687,0.955016551,0.010887855,0.889967638,0
6.25779E-4,91.562451581,0.95588883,0.010392953,0.894822006,0
6.28762E-4,91.750795089,0.956540362,0.010096011,0.898058252,0
6.35813E-4,92.00379894,0.958042045,0.009700089,0.901294498,0
6.47036E-4,92.260815273,0.960326092,0.009304167,0.90776699,0
6.56583E-4,92.52218443,0.962170898,0.008908245,0.90776699,0
6.59369E-4,92.785539158,0.962692926,0.008512323,0.911003236,0
6.66238E-4,93.050584174,0.96394938,0.008116401,0.917475728,0
6.71483E-4,93.251786815,0.964880291,0.00781946,0.922330097,0
6.77286E-4,93.521359759,0.965882039,0.007423538,0.928802589,0
6.87999E-4,93.795687974,0.967657209,0.007027616,0.930420712,0
6.96518E-4,94.003730809,0.969002579,0.006730674,0.935275081,0
7.11886E-4,94.285923647,0.971289745,0.006334752,0.94012945,0
7.14626E-4,94.500242922,0.971679306,0.006037811,0.944983819,0
7.23249E-4,94.788069002,0.97287156,0.005641889,0.948220065,0
7.4672E-4,95.00979881,0.975868334,0.005344947,0.951456311,0
7.56014E-4,95.31119431,0.97696147,0.004949025,0.95631068,0
7.63773E-4,95.539454995,0.977835934,0.004652084,0.957928803,0
7.71606E-4,95.770306486,0.978685113,0.004355142,0.959546926,0
7.78284E-4,96.00319464,0.97938329,0.004058201,0.962783172,0
7.9873E-4,96.319103243,0.981382027,0.003662279,0.966019417,0
8.14407E-4,96.562161342,0.982782296,0.003365337,0.96763754,0
