Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
1.48385E-4,34.761010118,0.546837459,0.227811821,0.28802589,0
1.49274E-4,35.01403682,0.548982122,0.226131647,0.28802589,0
1.49859E-4,35.253304596,0.550388508,0.224550306,0.289644013,0
1.50604E-4,35.508811095,0.552171521,0.222870132,0.289644013,0
1.5164E-4,35.750561089,0.554638062,0.221288792,0.292880259,0
1.52356E-4,36.008975205,0.556336968,0.219608618,0.296116505,0
1.53423E-4,36.253693116,0.558853956,0.218027278,0.300970874,0
1.54164E-4,36.515181919,0.560595122,0.216347104,0.307443366,0
1.54957E-4,36.762595608,0.562450292,0.214765764,0.310679612,0
1.56137E-4,37.011355157,0.565195055,0.213184424,0.312297735,0
1.56486E-4,37.261495265,0.566003647,0.211603084,0.312297735,0
1.57143E-4,37.51234932,0.567521073,0.210021743,0.312297735,0
1.58241E-4,37.764653268,0.570046535,0.208440403,0.315533981,0
1.59409E-4,38.002789034,0.572717486,0.206957897,0.322006472,0
1.60455E-4,38.258609749,0.575094857,0.205376557,0.323624595,0
1.61435E-4,38.51603705,0.577310036,0.203795216,0.323624595,0
1.62328E-4,38.758767105,0.57931812,0.20231271,0.323624595,0
1.63325E-4,39.0032211,0.581550818,0.200830204,0.330097087,0
1.6454E-4,39.265574381,0.584253009,0.199248863,0.333333333,0
1.65789E-4,39.513144878,0.587015091,0.197766357,0.333333333,0
1.66475E-4,39.762431365,0.58852173,0.196283851,0.333333333,0
1.67228E-4,40.012676903,0.590171954,0.194801344,0.334951456,0
1.68128E-4,40.264248795,0.592133877,0.193318838,0.334951456,0
1.69357E-4,40.500551233,0.594799135,0.191935165,0.338187702,0
1.70224E-4,40.755224545,0.596669657,0.190452659,0.339805825,0
1.70912E-4,41.01112537,0.598147777,0.188970152,0.344660194,0
1.71799E-4,41.251027766,0.600043653,0.18758648,0.349514563,0
1.72677E-4,41.509221507,0.601913114,0.186103973,0.352750809,0
1.73086E-4,41.751313515,0.602780863,0.1847203,0.354368932,0
1.73909E-4,42.011584336,0.604519358,0.183237794,0.357605178,0
1.74593E-4,42.255641848,0.605960384,0.181854121,0.359223301,0
1.75635E-4,42.500801535,0.608143895,0.180470449,0.36407767,0
1.76568E-4,42.765112479,0.610090479,0.178987942,0.36407767,0
1.78027E-4,43.013547257,0.613112885,0.17760427,0.365695793,0
1.78409E-4,43.262986706,0.613900772,0.176220597,0.367313916,0
1.8011E-4,43.514319746,0.617386674,0.174836924,0.367313916,0
1.81251E-4,43.76720777,0.619708332,0.173453252,0.368932039,0
1.82103E-4,44.003528082,0.62143299,0.172168413,0.372168285,0
1.83354E-4,44.259430544,0.623951893,0.17078474,0.372168285,0
1.84885E-4,44.517486348,0.627010096,0.169401067,0.375404531,0
1.8616E-4,44.758850115,0.629537549,0.168116229,0.3802589,0
1.87284E-4,45.001613297,0.631752608,0.16683139,0.385113269,0
1.88393E-4,45.264740909,0.633924893,0.165447717,0.389967638,0
1.89308E-4,45.510326055,0.635706728,0.164162878,0.389967638,0
1.90329E-4,45.757232089,0.637685738,0.162878039,0.391585761,0
1.90843E-4,46.005031151,0.638677858,0.1615932,0.393203883,0
1.91595E-4,46.253787194,0.640122794,0.160308361,0.394822006,0
1.92624E-4,46.503440144,0.642093431,0.159023522,0.396440129,0
1.94094E-4,46.754888334,0.644889429,0.157738684,0.398058252,0
1.94416E-4,47.00746266,0.645497797,0.156453845,0.398058252,0
1.95403E-4,47.260868144,0.647360084,0.155169006,0.399676375,0
1.96196E-4,47.515349101,0.648847719,0.153884167,0.404530744,0
1.97897E-4,47.751797314,0.652020152,0.152698162,0.40776699,0
1.98903E-4,48.009853285,0.653882098,0.151413323,0.412621359,0
2.00265E-4,48.269132566,0.656388782,0.150128484,0.414239482,0
2.01029E-4,48.509992311,0.657785225,0.148942479,0.415857605,0
2.01956E-4,48.751847439,0.659473932,0.147756474,0.417475728,0
2.03344E-4,49.015396567,0.66198595,0.146471635,0.419093851,0
2.04541E-4,49.260001212,0.664136646,0.14528563,0.419093851,0
2.05079E-4,49.505839616,0.665098392,0.144099624,0.422330097,0
2.06267E-4,49.75239456,0.667215167,0.142913619,0.427184466,0
2.07916E-4,50.000959402,0.670128733,0.141727614,0.428802589,0
2.08996E-4,50.251157964,0.672023663,0.140541609,0.430420712,0
2.10455E-4,50.502887558,0.674566606,0.139355604,0.430420712,0
2.12473E-4,50.756755197,0.67805014,0.138169599,0.432038835,0
2.14021E-4,51.012492131,0.680697856,0.136983594,0.435275081,0
2.15545E-4,51.270548751,0.683282728,0.135797588,0.441747573,0
2.16082E-4,51.507974786,0.68418946,0.134710417,0.441747573,0
2.17568E-4,51.768261933,0.686683337,0.133524412,0.449838188,0
2.19046E-4,52.008352468,0.689143694,0.132437241,0.453074434,0
2.20299E-4,52.250220628,0.691213991,0.131350069,0.454692557,0
2.2156E-4,52.515391392,0.693283472,0.130164064,0.457928803,0
2.23004E-4,52.760096228,0.6956377,0.129076893,0.459546926,0
2.23739E-4,53.005743326,0.696828271,0.127989721,0.461165049,0
2.25103E-4,53.252737562,0.699026109,0.12690255,0.46763754,0
2.26338E-4,53.501116717,0.701001579,0.125815379,0.469255663,0
2.27314E-4,53.750632148,0.702553945,0.124728207,0.469255663,0
2.28617E-4,54.001389266,0.704615502,0.123641036,0.470873786,0
2.30048E-4,54.253607098,0.706861298,0.122553864,0.470873786,0
2.32008E-4,54.508081999,0.709909644,0.121466693,0.472491909,0
2.3308E-4,54.763993313,0.711563981,0.120379522,0.474110032,0
2.33993E-4,55.020896707,0.71296546,0.11929235,0.478964401,0
2.34992E-4,55.25546406,0.714490598,0.118304013,0.478964401,0
2.36171E-4,55.514552786,0.716281274,0.117216841,0.478964401,0
2.37178E-4,55.751312667,0.71780027,0.116228504,0.48381877,0
2.38718E-4,56.013150348,0.720109364,0.115141332,0.487055016,0
2.40022E-4,56.252464418,0.722048893,0.114152995,0.487055016,0
2.41418E-4,56.517096351,0.724111448,0.113065823,0.488673139,0
2.43091E-4,56.759352685,0.726562802,0.112077486,0.491909385,0
2.44943E-4,57.003310557,0.729250483,0.111089148,0.493527508,0
2.4624E-4,57.273233684,0.73111733,0.110001977,0.495145631,0
2.47827E-4,57.520208913,0.733383151,0.109013639,0.498381877,0
2.48622E-4,57.768417036,0.734511132,0.108025301,0.498381877,0
2.50025E-4,58.017538433,0.736491836,0.107036964,0.501618123,0
2.50901E-4,58.267992318,0.737719362,0.106048626,0.503236246,0
2.52021E-4,58.519537872,0.739282249,0.105060289,0.504854369,0
2.53757E-4,58.772471258,0.741684935,0.104071951,0.504854369,0
2.54543E-4,59.001347722,0.742766241,0.103182447,0.508090615,0
2.55835E-4,59.256681192,0.744531935,0.10219411,0.509708738,0
2.57707E-4,59.513632655,0.747070849,0.101205772,0.512944984,0
2.59183E-4,59.772095971,0.74905404,0.100217434,0.517799353,0
2.60157E-4,60.005975624,0.750354523,0.09932793,0.519417476,0
2.61581E-4,60.266907811,0.752244273,0.098339593,0.521035599,0
2.62874E-4,60.503011095,0.753946628,0.097450089,0.527508091,0
2.64421E-4,60.766810009,0.755969279,0.096461751,0.529126214,0
2.64981E-4,61.005134315,0.756696632,0.095572247,0.529126214,0
2.66559E-4,61.270925289,0.758735495,0.09458391,0.530744337,0
2.68012E-4,61.511490519,0.760598444,0.093694406,0.53236246,0
2.69424E-4,61.753395911,0.762394753,0.092804902,0.533980583,0
2.71703E-4,62.024237933,0.765266404,0.091816565,0.537216828,0
2.72627E-4,62.269219254,0.766419971,0.090927061,0.538834951,0
2.7361E-4,62.515025716,0.767641244,0.090037557,0.542071197,0
2.7508E-4,62.761966114,0.769456317,0.089148053,0.54368932,0
2.76646E-4,63.010173837,0.771374003,0.088258549,0.54368932,0
2.77678E-4,63.259674934,0.77262925,0.087369045,0.550161812,0
2.79083E-4,63.510201562,0.774326634,0.086479541,0.553398058,0
2.80843E-4,63.76231048,0.776435705,0.085590038,0.553398058,0
2.81562E-4,64.01545441,0.777291034,0.084700534,0.555016181,0
2.82739E-4,64.269344464,0.778685136,0.08381103,0.55987055,0
2.83552E-4,64.524152661,0.779643314,0.082921526,0.561488673,0
2.84932E-4,64.751583136,0.781258777,0.082130856,0.566343042,0
2.86353E-4,65.008555384,0.782910649,0.081241352,0.569579288,0
2.8778E-4,65.267019958,0.784557154,0.080351848,0.571197411,0
2.89766E-4,65.526706125,0.786827061,0.079462344,0.572815534,0
2.91487E-4,65.759236173,0.788775828,0.078671674,0.580906149,0
2.93015E-4,66.022348016,0.790489859,0.07778217,0.582524272,0
2.93953E-4,66.257100968,0.791535238,0.0769915,0.585760518,0
2.95713E-4,66.522632975,0.793483121,0.076101996,0.585760518,0
2.96934E-4,66.759759449,0.794824293,0.075311326,0.588996764,0
2.99055E-4,67.028094921,0.797132828,0.074421822,0.59223301,0
3.00117E-4,67.26788279,0.798278306,0.073631152,0.593851133,0
3.01456E-4,67.508530043,0.799714016,0.072840482,0.595469256,0
3.03367E-4,67.750429922,0.801745149,0.072049812,0.595469256,0
3.0512E-4,68.024617812,0.803590916,0.071160308,0.595469256,0
3.08571E-4,68.270414019,0.807172493,0.070369638,0.600323625,0
3.09898E-4,68.518162376,0.808533025,0.069578968,0.603559871,0
3.11494E-4,68.766840977,0.810156551,0.068788298,0.605177994,0
3.12805E-4,69.016597655,0.81147901,0.067997628,0.606796117,0
3.13857E-4,69.267467188,0.812533718,0.067206958,0.610032362,0
3.15545E-4,69.519401537,0.814214576,0.066416288,0.614886731,0
3.1682E-4,69.772287389,0.815473957,0.065625618,0.6197411,0
3.18221E-4,70.026418773,0.816847176,0.064834948,0.621359223,0
3.19939E-4,70.28188265,0.818518234,0.064044278,0.624595469,0
3.21157E-4,70.506198505,0.819693706,0.063352441,0.624595469,0
3.22254E-4,70.763625667,0.820745645,0.062561771,0.631067961,0
3.23611E-4,71.022011735,0.822037939,0.061771101,0.632686084,0
3.24602E-4,71.281264569,0.822976383,0.060980431,0.634304207,0
3.26644E-4,71.509287438,0.824894264,0.060288595,0.637540453,0
3.27798E-4,71.771085543,0.825968416,0.059497924,0.640776699,0
3.29629E-4,72.001427122,0.827660638,0.058806088,0.642394822,0
3.33264E-4,72.266908267,0.830969661,0.058015418,0.645631068,0
3.34943E-4,72.500842859,0.83247674,0.057323582,0.645631068,0
3.36687E-4,72.769496714,0.834028089,0.056532912,0.650485437,0
3.39321E-4,73.006160488,0.83634383,0.055841075,0.650485437,0
3.41344E-4,73.278570496,0.838099854,0.055050405,0.655339806,0
3.43014E-4,73.518301443,0.839535634,0.054358569,0.658576052,0
3.4462E-4,73.759201084,0.840904334,0.053666733,0.661812298,0
3.46511E-4,74.001408372,0.842501112,0.052974896,0.666666667,0
3.47786E-4,74.278933551,0.843569058,0.052184226,0.673139159,0
3.49078E-4,74.523017569,0.844643146,0.05149239,0.676375405,0
3.49695E-4,74.767632597,0.845153908,0.050800553,0.682847896,0
3.50606E-4,75.012774441,0.845904188,0.050108717,0.686084142,0
3.53992E-4,75.259567526,0.848662729,0.049416881,0.687702265,0
3.56714E-4,75.508373517,0.850844381,0.048725044,0.687702265,0
3.59639E-4,75.758993509,0.853153021,0.048033208,0.690938511,0
3.61767E-4,76.011527776,0.854810382,0.047341372,0.690938511,0
3.64391E-4,76.265804731,0.856828293,0.046649535,0.697411003,0
3.66387E-4,76.521667714,0.858345072,0.045957699,0.703883495,0
3.67984E-4,76.778683518,0.85954611,0.045265863,0.705501618,0
3.69653E-4,77.000027856,0.860791056,0.04467286,0.707119741,0
3.71442E-4,77.259400535,0.862113143,0.043981024,0.710355987,0
3.74275E-4,77.52055262,0.864181735,0.043289188,0.71197411,0
3.76258E-4,77.783176825,0.865610759,0.042597351,0.715210356,0
3.77462E-4,78.009367256,0.866470743,0.042004349,0.720064725,0
3.79407E-4,78.27457339,0.867848861,0.041312512,0.724919094,0
3.80932E-4,78.502886352,0.868919497,0.04071951,0.72815534,0
3.82718E-4,78.770327286,0.870162828,0.040027673,0.72815534,0
3.84399E-4,79.000696458,0.871321839,0.039434671,0.72815534,0
3.89294E-4,79.271314208,0.874637878,0.038742835,0.736245955,0
3.9056E-4,79.505194119,0.875481604,0.038149832,0.741100324,0
3.9343E-4,79.780171348,0.877373263,0.037457996,0.745954693,0
3.95749E-4,80.017065979,0.878880748,0.036864993,0.747572816,0
3.97245E-4,80.255108567,0.879843792,0.036271991,0.749190939,0
3.98613E-4,80.533865687,0.880717503,0.035580154,0.752427184,0
4.00727E-4,80.773672679,0.882054712,0.034987152,0.754045307,0
4.0431E-4,81.015265533,0.884287804,0.034394149,0.757281553,0
4.0679E-4,81.258263521,0.885808439,0.033801146,0.760517799,0
4.10783E-4,81.50379286,0.888214363,0.033208144,0.763754045,0
4.13624E-4,81.751344877,0.889895717,0.032615141,0.765372168,0
4.16033E-4,82.000247679,0.891301559,0.032022139,0.770226537,0
4.18152E-4,82.250462807,0.892523401,0.031429136,0.77184466,0
4.21598E-4,82.502781735,0.894480874,0.030836134,0.776699029,0
4.23834E-4,82.756449136,0.895731788,0.030243131,0.779935275,0
4.25837E-4,83.011383587,0.896840126,0.029650128,0.786407767,0
4.30897E-4,83.268669341,0.899586977,0.029057126,0.78802589,0
4.32985E-4,83.527884203,0.900699161,0.028464123,0.78802589,0
4.351E-4,83.788389904,0.901813141,0.027871121,0.791262136,0
4.38341E-4,84.00717037,0.903496166,0.027376952,0.794498382,0
4.39488E-4,84.270513472,0.904084967,0.026783949,0.800970874,0
4.43071E-4,84.535805391,0.905900335,0.026190947,0.80420712,0
4.44522E-4,84.757811659,0.906625832,0.025696778,0.809061489,0
4.48007E-4,85.025640593,0.908345983,0.025103775,0.810679612,0
4.51548E-4,85.251040598,0.91006052,0.024609607,0.812297735,0
4.54318E-4,85.523351813,0.9113799,0.024016604,0.817152104,0
4.56449E-4,85.751253129,0.912381343,0.023522435,0.817152104,0
4.60438E-4,86.026400057,0.914226016,0.022929433,0.822006472,0
4.63363E-4,86.257542193,0.915554266,0.022435264,0.823624595,0
4.68045E-4,86.536958621,0.91763709,0.021842261,0.823624595,0
4.70555E-4,86.771819296,0.918732362,0.021348093,0.828478964,0
4.71868E-4,87.007471807,0.919299315,0.020853924,0.833333333,0
4.74601E-4,87.291415844,0.920467353,0.020260921,0.838187702,0
4.7754E-4,87.529938461,0.921704621,0.019766752,0.839805825,0
4.79654E-4,87.769560515,0.922582415,0.019272584,0.841423948,0
4.85034E-4,88.010734095,0.924772789,0.018778415,0.844660194,0
4.88879E-4,88.254269242,0.926299645,0.018284246,0.84789644,0
4.92537E-4,88.548790392,0.927723827,0.017691243,0.849514563,0
4.95534E-4,88.7963023,0.928870018,0.017197075,0.855987055,0
4.985E-4,89.044830623,0.929986469,0.016702906,0.857605178,0
5.01797E-4,89.29516209,0.93120731,0.016208737,0.86407767,0
5.03382E-4,89.546428482,0.931786323,0.015714568,0.867313916,0
5.04535E-4,89.798566962,0.932204437,0.015220399,0.873786408,0
5.06511E-4,90.000870197,0.932915559,0.014825064,0.873786408,0
5.12219E-4,90.255779951,0.934927353,0.014330895,0.877022654,0
5.15864E-4,90.512976177,0.936180249,0.013836727,0.883495146,0
5.18677E-4,90.771858432,0.937130647,0.013342558,0.885113269,0
5.26839E-4,91.034348382,0.939809069,0.012848389,0.891585761,0
5.35076E-4,91.300042023,0.942396403,0.01235422,0.898058252,0
5.4155E-4,91.515681181,0.944351629,0.011958885,0.901294498,0
5.51166E-4,91.788724191,0.947134044,0.011464716,0.90776699,0
5.52248E-4,92.009458118,0.947438429,0.011069381,0.914239482,0
5.56217E-4,92.28686559,0.948539383,0.010575212,0.917475728,0
5.56804E-4,92.509476115,0.948700296,0.010179877,0.92394822,0
5.71226E-4,92.790381952,0.952498712,0.009685709,0.925566343,0
5.73652E-4,93.019496135,0.953109495,0.009290374,0.930420712,0
5.87491E-4,93.251604674,0.956446303,0.008895039,0.930420712,0
5.95622E-4,93.547524076,0.958294823,0.00840087,0.930420712,0
6.02998E-4,93.787629547,0.959903859,0.008005535,0.935275081,0
6.08179E-4,94.030147333,0.960996904,0.0076102,0.938511327,0
6.09114E-4,94.273647741,0.961190963,0.007214865,0.938511327,0
6.17317E-4,94.518831925,0.962852466,0.00681953,0.94012945,0
6.26729E-4,94.768528796,0.96467132,0.006424195,0.94012945,0
6.34479E-4,95.020925973,0.966102001,0.006028859,0.943365696,0
6.4572E-4,95.276834053,0.968074813,0.005633524,0.944983819,0
6.74521E-4,95.543798895,0.972621268,0.005238189,0.951456311,0
6.95163E-4,95.751176858,0.975475871,0.004941688,0.954692557,0
7.02183E-4,96.030757768,0.976377163,0.004546353,0.954692557,0
7.08609E-4,96.313515564,0.977173217,0.004151018,0.95631068,0
7.29559E-4,96.530003435,0.979586748,0.003854517,0.959546926,0
