x,y,species cloglog values
223.0,223.0,0.90122485
224.0,224.0,0.184583
225.0,225.0,0.4023638
226.0,226.0,0.5899479
227.0,227.0,0.7683057
228.0,228.0,0.6535367
229.0,229.0,0.027751455
230.0,230.0,0.4002801
231.0,231.0,0.1575466
232.0,232.0,0.5750026
233.0,233.0,0.525528
234.0,234.0,0.22800705
235.0,235.0,0.36816448
236.0,236.0,0.067905866
237.0,237.0,0.0511243
238.0,238.0,0.036775406
239.0,239.0,0.07542403
240.0,240.0,0.1355847
241.0,241.0,0.8519035
242.0,242.0,0.021474682
243.0,243.0,0.48948258
244.0,244.0,0.69055206
245.0,245.0,0.0026352191
246.0,246.0,0.42801544
247.0,247.0,0.33240977
248.0,248.0,0.7130296
249.0,249.0,0.045860358
250.0,250.0,0.49029842
251.0,251.0,0.85875964
252.0,252.0,0.005849938
253.0,253.0,0.01935141
254.0,254.0,0.07675479
255.0,255.0,0.43197834
256.0,256.0,0.10850715
257.0,257.0,0.39931557
258.0,258.0,0.56491935
259.0,259.0,0.45137653
260.0,260.0,0.36766845
261.0,261.0,0.2955969
262.0,262.0,0.09041399
263.0,263.0,0.045953296
264.0,264.0,0.022910072
265.0,265.0,0.28793475
266.0,266.0,0.46624455
267.0,267.0,0.101148576
268.0,268.0,0.01856672
269.0,269.0,0.023226222
270.0,270.0,0.7051064
271.0,271.0,0.86464405
272.0,272.0,0.037341695
273.0,273.0,0.3118328
274.0,274.0,0.085466065
275.0,275.0,0.42952228
276.0,276.0,0.1375573
277.0,277.0,0.5762544
278.0,278.0,0.45104337
279.0,279.0,0.85450566
280.0,280.0,0.185552
281.0,281.0,3.6990913E-4
282.0,282.0,0.42356226
283.0,283.0,0.42028153
284.0,284.0,0.0890612
285.0,285.0,0.03061151
286.0,286.0,0.48624638
287.0,287.0,0.7916109
288.0,288.0,0.7918835
289.0,289.0,0.016995123
290.0,290.0,0.16552612
291.0,291.0,0.57716316
292.0,292.0,0.2403284
293.0,293.0,0.7960732
294.0,294.0,0.17995703
295.0,295.0,0.03208836
296.0,296.0,0.19428395
297.0,297.0,0.41136163
298.0,298.0,0.78140116
299.0,299.0,0.013795614
300.0,300.0,0.04500228
301.0,301.0,0.48137498
302.0,302.0,0.46872157
303.0,303.0,0.086043626
304.0,304.0,0.21030094
305.0,305.0,0.1638163
306.0,306.0,0.3047779
307.0,307.0,0.6600461
308.0,308.0,0.09015901
309.0,309.0,0.50457364
310.0,310.0,0.70005506
311.0,311.0,0.2937646
312.0,312.0,0.1228274
313.0,313.0,0.047332693
314.0,314.0,0.86583793
315.0,315.0,0.48058984
316.0,316.0,0.23354128
317.0,317.0,0.5261118
318.0,318.0,0.31617513
319.0,319.0,0.34757277
320.0,320.0,0.8032198
321.0,321.0,0.323499
322.0,322.0,0.7694522
323.0,323.0,0.09043143
324.0,324.0,0.26142207
325.0,325.0,0.25942522
326.0,326.0,0.020642765
327.0,327.0,0.012476679
328.0,328.0,0.01261089
329.0,329.0,0.63676625
330.0,330.0,0.09644303
331.0,331.0,0.005401465
332.0,332.0,0.27299914
333.0,333.0,0.089857414
334.0,334.0,0.03096569
335.0,335.0,0.0060436465
336.0,336.0,0.37192258
337.0,337.0,0.76631385
338.0,338.0,0.00535778
339.0,339.0,0.15918536
340.0,340.0,0.009857638
341.0,341.0,0.04982183
342.0,342.0,0.713471
343.0,343.0,0.0025733607
344.0,344.0,0.11738171
345.0,345.0,0.46597156
346.0,346.0,0.49189356
347.0,347.0,0.0014061031
348.0,348.0,0.5217545
349.0,349.0,8.6517324E-4
350.0,350.0,0.43675852
351.0,351.0,0.52073836
352.0,352.0,0.61003494
353.0,353.0,0.5950219
354.0,354.0,0.0059615327
355.0,355.0,0.08208977
356.0,356.0,0.002326164
357.0,357.0,0.012308151
358.0,358.0,0.83895093
359.0,359.0,0.45693678
360.0,360.0,0.4290355
361.0,361.0,0.8528183
362.0,362.0,0.36769432
363.0,363.0,0.19763237
364.0,364.0,0.039205812
365.0,365.0,0.10906628
366.0,366.0,0.019788314
367.0,367.0,0.36567208
368.0,368.0,0.25020137
369.0,369.0,0.0020758875
370.0,370.0,0.71637845
371.0,371.0,0.6268097
372.0,372.0,0.115497515
373.0,373.0,0.5923644
374.0,374.0,0.3963933
375.0,375.0,0.6846435
376.0,376.0,0.004689699
377.0,377.0,0.5721255
378.0,378.0,0.10027591
379.0,379.0,0.2635535
380.0,380.0,0.46169108
381.0,381.0,0.130223
382.0,382.0,0.64115405
383.0,383.0,0.31556085
384.0,384.0,0.47677162
385.0,385.0,0.10932907
386.0,386.0,0.27230957
387.0,387.0,0.60858077
388.0,388.0,8.333252E-4
389.0,389.0,0.03014802
390.0,390.0,0.28946707
391.0,391.0,0.024027944
392.0,392.0,0.22507401
393.0,393.0,0.014361209
394.0,394.0,0.33295318
395.0,395.0,0.43147454
396.0,396.0,0.088683896
397.0,397.0,0.00696743
398.0,398.0,0.044380184
399.0,399.0,0.5504263
400.0,400.0,0.044238154
401.0,401.0,0.30395678
402.0,402.0,0.30169553
403.0,403.0,0.23591223
404.0,404.0,0.71916795
405.0,405.0,0.0039898832
406.0,406.0,0.7667075
407.0,407.0,0.053164188
408.0,408.0,0.237989
409.0,409.0,0.43679738
410.0,410.0,0.06386727
411.0,411.0,0.8155273
412.0,412.0,0.20220222
413.0,413.0,0.85902727
414.0,414.0,2.7241654E-4
415.0,415.0,0.4051971
416.0,416.0,0.0030270875
417.0,417.0,0.046830826
418.0,418.0,0.015902814
419.0,419.0,0.0038553232
420.0,420.0,0.1619533
421.0,421.0,0.47631162
422.0,422.0,0.74037874
423.0,423.0,0.17528708
424.0,424.0,0.5160179
425.0,425.0,0.8594486
426.0,426.0,0.31061208
427.0,427.0,0.100847565
428.0,428.0,0.1493884
429.0,429.0,0.21352406
430.0,430.0,0.10339395
431.0,431.0,0.80102104
432.0,432.0,0.005478531
433.0,433.0,0.006265564
434.0,434.0,0.09998477
435.0,435.0,0.06921666
436.0,436.0,0.030815933
437.0,437.0,0.053213276
438.0,438.0,0.11837622
439.0,439.0,0.2492672
440.0,440.0,0.09009246
441.0,441.0,0.006947634
442.0,442.0,0.0022411488
443.0,443.0,0.19124222
444.0,444.0,0.0024539812
445.0,445.0,0.55258614
446.0,446.0,0.15797985
447.0,447.0,0.26744202
448.0,448.0,0.0019335249
449.0,449.0,0.0019196798
450.0,450.0,0.006827909
451.0,451.0,0.1205992
452.0,452.0,0.30112478
453.0,453.0,0.48107204
454.0,454.0,0.7144499
455.0,455.0,0.3191468
456.0,456.0,0.14239924
457.0,457.0,0.034924697
458.0,458.0,0.46751186
459.0,459.0,0.3401086
460.0,460.0,0.09929647
461.0,461.0,0.5535085
462.0,462.0,0.4734649
463.0,463.0,0.33823204
464.0,464.0,0.46417683
465.0,465.0,0.26091558
466.0,466.0,0.16043627
467.0,467.0,0.36121362
468.0,468.0,0.0021547186
469.0,469.0,0.6549963
470.0,470.0,0.39940783
471.0,471.0,0.29126033
472.0,472.0,0.0020016055
473.0,473.0,0.072036915
474.0,474.0,0.43133
475.0,475.0,0.005544242
476.0,476.0,0.7202171
477.0,477.0,0.20470485
478.0,478.0,0.18403444
479.0,479.0,0.1899832
480.0,480.0,0.6493226
481.0,481.0,0.09428518
482.0,482.0,0.21678177
483.0,483.0,0.100806415
484.0,484.0,0.07081749
485.0,485.0,0.011717406
486.0,486.0,0.64613396
487.0,487.0,0.0014805262
488.0,488.0,0.066478945
489.0,489.0,0.0013515782
490.0,490.0,0.13483039
491.0,491.0,0.845925
492.0,492.0,0.11298127
493.0,493.0,0.018046247
494.0,494.0,0.023601351
495.0,495.0,0.01676383
496.0,496.0,0.01396979
497.0,497.0,0.0016282457
498.0,498.0,0.20782238
499.0,499.0,0.39205408
500.0,500.0,0.0017487244
501.0,501.0,0.3237748
502.0,502.0,0.16574179
503.0,503.0,0.20134501
504.0,504.0,0.16349578
505.0,505.0,0.41835922
506.0,506.0,0.0026531112
507.0,507.0,0.25231436
508.0,508.0,0.7173033
509.0,509.0,0.24323843
510.0,510.0,0.06062739
511.0,511.0,0.36279425
512.0,512.0,0.106989056
513.0,513.0,0.59598786
514.0,514.0,0.004176307
515.0,515.0,0.06556466
516.0,516.0,0.12854351
517.0,517.0,0.4446183
518.0,518.0,0.14530602
519.0,519.0,0.0011557528
520.0,520.0,0.067649126
521.0,521.0,0.52265835
522.0,522.0,0.0015598434
523.0,523.0,0.0010552931
524.0,524.0,0.040893774
525.0,525.0,0.20206255
526.0,526.0,0.29632732
527.0,527.0,0.29044235
528.0,528.0,0.004313658
529.0,529.0,0.5660485
530.0,530.0,0.14395687
531.0,531.0,0.0034025607
532.0,532.0,0.1745921
533.0,533.0,0.0032676384
534.0,534.0,0.40163353
535.0,535.0,0.28878212
536.0,536.0,0.49159178
537.0,537.0,0.16292177
538.0,538.0,0.7270155
539.0,539.0,0.7731028
540.0,540.0,0.07488966
541.0,541.0,0.1547122
542.0,542.0,0.5797897
543.0,543.0,0.18834162
544.0,544.0,0.23508744
545.0,545.0,0.58261657
546.0,546.0,0.005770841
547.0,547.0,0.39347047
548.0,548.0,0.005416876
549.0,549.0,0.19023956
550.0,550.0,0.031658866
551.0,551.0,0.32000127
552.0,552.0,0.24142677
553.0,553.0,0.005652874
554.0,554.0,0.8517134
555.0,555.0,0.18222226
556.0,556.0,0.0862975
557.0,557.0,0.5340866
558.0,558.0,0.08817672
559.0,559.0,0.16415574
560.0,560.0,0.4166383
561.0,561.0,0.3514154
562.0,562.0,0.50905627
563.0,563.0,0.022495175
564.0,564.0,0.052011255
565.0,565.0,0.16912748
566.0,566.0,0.42488158
567.0,567.0,0.078171045
568.0,568.0,0.8864812
569.0,569.0,0.022086604
570.0,570.0,0.65428877
571.0,571.0,6.870618E-4
572.0,572.0,0.30653307
573.0,573.0,0.040347714
574.0,574.0,0.849697
575.0,575.0,6.122614E-4
576.0,576.0,0.0015936851
577.0,577.0,0.012827362
578.0,578.0,0.90085125
579.0,579.0,0.2807158
580.0,580.0,0.3555281
581.0,581.0,0.016743666
582.0,582.0,0.07930927
583.0,583.0,0.43417397
584.0,584.0,0.6169349
585.0,585.0,0.008774769
586.0,586.0,0.36121845
587.0,587.0,0.11270163
588.0,588.0,0.06626722
589.0,589.0,0.33071926
590.0,590.0,0.022815395
591.0,591.0,0.025432501
592.0,592.0,0.113071986
593.0,593.0,0.2886144
594.0,594.0,0.35591322
595.0,595.0,0.22423904
596.0,596.0,0.5100753
597.0,597.0,0.2141191
598.0,598.0,0.14071533
599.0,599.0,0.5357825
600.0,600.0,0.24013408
601.0,601.0,0.35571772
602.0,602.0,0.6332704
603.0,603.0,0.8313322
604.0,604.0,0.26738155
605.0,605.0,0.016139077
606.0,606.0,0.004505947
607.0,607.0,0.32144803
608.0,608.0,0.31036723
609.0,609.0,0.90387166
610.0,610.0,0.6048878
611.0,611.0,0.10567789
612.0,612.0,0.64004266
613.0,613.0,0.041722566
614.0,614.0,0.24584568
615.0,615.0,0.6722713
616.0,616.0,0.91186666
617.0,617.0,0.23419411
618.0,618.0,0.46534985
619.0,619.0,5.03654E-4
620.0,620.0,0.22013766
621.0,621.0,0.39881712
622.0,622.0,0.69796365
623.0,623.0,0.01240637
624.0,624.0,0.0033223175
625.0,625.0,0.006110902
626.0,626.0,0.06946757
627.0,627.0,0.073953345
628.0,628.0,0.09136462
629.0,629.0,0.40339652
630.0,630.0,0.09975832
631.0,631.0,0.46051073
632.0,632.0,0.13553433
633.0,633.0,5.577199E-4
634.0,634.0,0.43607172
635.0,635.0,0.7798248
636.0,636.0,0.2697319
637.0,637.0,0.55132735
638.0,638.0,0.2794084
639.0,639.0,0.097253114
640.0,640.0,0.034394015
641.0,641.0,0.05671576
642.0,642.0,0.10494271
643.0,643.0,0.684932
644.0,644.0,0.026703045
645.0,645.0,0.2503506
646.0,646.0,0.4503113
647.0,647.0,0.9608288
648.0,648.0,0.84045255
649.0,649.0,0.13109612
650.0,650.0,0.276954
651.0,651.0,0.08826495
652.0,652.0,0.70408356
653.0,653.0,0.0019297339
654.0,654.0,0.25024
655.0,655.0,0.10344026
656.0,656.0,0.4511991
657.0,657.0,0.39511564
658.0,658.0,0.004785411
659.0,659.0,0.019193549
660.0,660.0,0.24133806
661.0,661.0,0.13194774
662.0,662.0,0.14914522
663.0,663.0,0.2086917
664.0,664.0,0.28985015
665.0,665.0,0.3651359
666.0,666.0,0.5771486
667.0,667.0,0.06574206
668.0,668.0,0.012278806
669.0,669.0,0.84595585
670.0,670.0,0.14264733
671.0,671.0,0.3137898
672.0,672.0,0.6788725
673.0,673.0,0.07064838
674.0,674.0,0.8776275
675.0,675.0,0.8198979
676.0,676.0,0.10733853
677.0,677.0,0.037000027
678.0,678.0,0.020713503
679.0,679.0,0.38313815
680.0,680.0,0.0074420585
681.0,681.0,0.43832177
682.0,682.0,0.14839841
683.0,683.0,0.12895925
684.0,684.0,0.24651349
685.0,685.0,0.37953216
686.0,686.0,0.40824202
687.0,687.0,0.66553044
688.0,688.0,0.29865468
689.0,689.0,0.08019179
690.0,690.0,0.51047957
691.0,691.0,0.88485837
692.0,692.0,0.21310183
693.0,693.0,0.4083177
694.0,694.0,0.012507087
695.0,695.0,0.38674855
696.0,696.0,0.004005846
697.0,697.0,0.073551
698.0,698.0,0.1682236
699.0,699.0,0.03517276
700.0,700.0,0.40776074
701.0,701.0,0.37789148
702.0,702.0,0.43884966
703.0,703.0,0.065801196
704.0,704.0,8.655248E-4
705.0,705.0,0.0054501067
706.0,706.0,0.3983497
707.0,707.0,0.9443499
708.0,708.0,0.11613195
709.0,709.0,0.28756547
710.0,710.0,0.015407955
711.0,711.0,0.0699587
712.0,712.0,0.5214367
713.0,713.0,0.3474169
714.0,714.0,0.41084528
715.0,715.0,0.08554691
716.0,716.0,7.3947717E-4
717.0,717.0,0.044700067
718.0,718.0,0.014418776
719.0,719.0,0.011391153
720.0,720.0,0.52955604
721.0,721.0,0.2883951
722.0,722.0,0.5049463
723.0,723.0,0.046878785
724.0,724.0,0.2975284
725.0,725.0,0.012287354
726.0,726.0,0.40196025
727.0,727.0,0.009297839
728.0,728.0,0.8080375
729.0,729.0,0.026385844
730.0,730.0,0.5647064
731.0,731.0,0.122985914
732.0,732.0,0.2520444
733.0,733.0,0.016148752
734.0,734.0,0.8197297
735.0,735.0,0.04314187
736.0,736.0,0.031499915
737.0,737.0,0.028625973
738.0,738.0,0.14471
739.0,739.0,0.33787796
740.0,740.0,0.111349225
741.0,741.0,0.1144183
742.0,742.0,0.5612786
743.0,743.0,0.32675502
744.0,744.0,0.24364762
745.0,745.0,0.27439588
746.0,746.0,0.064538956
747.0,747.0,0.11153314
748.0,748.0,0.37526107
749.0,749.0,0.4769447
750.0,750.0,0.30502576
751.0,751.0,0.4752895
752.0,752.0,0.8674605
753.0,753.0,0.7198891
754.0,754.0,0.32165325
755.0,755.0,0.17800865
756.0,756.0,0.0398715
757.0,757.0,6.4619124E-4
758.0,758.0,0.18965831
759.0,759.0,0.010493445
760.0,760.0,0.100561775
761.0,761.0,0.13849948
762.0,762.0,0.09144088
763.0,763.0,0.7345301
764.0,764.0,0.0028287023
765.0,765.0,0.03597927
766.0,766.0,0.26037136
767.0,767.0,0.2949085
768.0,768.0,0.46371222
769.0,769.0,0.33338916
770.0,770.0,0.15864235
771.0,771.0,0.712035
772.0,772.0,0.15113631
773.0,773.0,0.6773941
774.0,774.0,0.10394032
775.0,775.0,0.36272618
776.0,776.0,0.0349931
777.0,777.0,0.3953902
778.0,778.0,0.37913904
779.0,779.0,0.08987615
780.0,780.0,3.8791893E-4
781.0,781.0,0.0018304571
782.0,782.0,0.05560511
783.0,783.0,0.103826724
784.0,784.0,0.2911871
785.0,785.0,0.09384668
786.0,786.0,0.36033595
787.0,787.0,0.5470397
788.0,788.0,0.10176056
789.0,789.0,0.0032959925
790.0,790.0,0.008857616
791.0,791.0,0.3259654
792.0,792.0,0.1466474
793.0,793.0,0.30669037
794.0,794.0,0.065725334
795.0,795.0,0.71670866
796.0,796.0,0.13603912
797.0,797.0,0.12574168
798.0,798.0,0.52952695
799.0,799.0,0.0845276
800.0,800.0,0.3061712
801.0,801.0,0.16693562
802.0,802.0,0.6058536
803.0,803.0,0.5071477
804.0,804.0,0.33529806
805.0,805.0,0.81993943
806.0,806.0,0.006207601
807.0,807.0,0.5206441
808.0,808.0,0.011764922
809.0,809.0,0.7071081
810.0,810.0,0.68309253
811.0,811.0,0.1338224
812.0,812.0,0.4731492
813.0,813.0,0.061111484
814.0,814.0,0.618847
815.0,815.0,0.3977515
816.0,816.0,0.44390124
817.0,817.0,0.89748645
818.0,818.0,0.0019360468
819.0,819.0,0.09703951
820.0,820.0,0.43276834
821.0,821.0,0.27216756
822.0,822.0,0.51580316
823.0,823.0,0.43886006
824.0,824.0,0.4424854
825.0,825.0,0.17696543
826.0,826.0,0.111808516
827.0,827.0,0.008378159
828.0,828.0,0.0515554
829.0,829.0,0.28589603
830.0,830.0,0.718782
831.0,831.0,0.2608024
832.0,832.0,0.307198
833.0,833.0,0.2607179
834.0,834.0,0.08133609
835.0,835.0,0.39902222
836.0,836.0,0.14361571
837.0,837.0,0.8189491
838.0,838.0,0.42929432
839.0,839.0,0.97644347
840.0,840.0,0.4249858
841.0,841.0,0.46637204
842.0,842.0,0.7624035
843.0,843.0,0.6331392
844.0,844.0,1.011107E-4
845.0,845.0,0.003952143
846.0,846.0,0.6012713
847.0,847.0,0.20809521
848.0,848.0,0.03836932
849.0,849.0,0.8589171
850.0,850.0,0.23371898
851.0,851.0,0.06892487
852.0,852.0,0.17694743
853.0,853.0,0.7578247
854.0,854.0,0.03480928
855.0,855.0,0.0027412616
856.0,856.0,0.43800366
857.0,857.0,0.17246237
858.0,858.0,0.030684914
859.0,859.0,0.3894892
860.0,860.0,0.22443411
861.0,861.0,0.24921356
862.0,862.0,0.15259671
863.0,863.0,0.009079293
864.0,864.0,0.467648
865.0,865.0,0.025397312
866.0,866.0,0.0031269859
867.0,867.0,0.0010077348
868.0,868.0,0.28520218
869.0,869.0,0.72763425
870.0,870.0,0.62159294
871.0,871.0,0.15487824
872.0,872.0,0.015689407
873.0,873.0,0.0890098
874.0,874.0,0.5311632
875.0,875.0,0.30786833
876.0,876.0,0.8014243
877.0,877.0,0.061650373
878.0,878.0,0.49953154
879.0,879.0,0.2950741
880.0,880.0,0.31785983
881.0,881.0,0.32341716
882.0,882.0,0.064794384
883.0,883.0,0.74351954
884.0,884.0,0.13965894
885.0,885.0,0.35885677
886.0,886.0,0.18523355
887.0,887.0,0.87219834
888.0,888.0,0.0072225626
889.0,889.0,0.0059261234
890.0,890.0,0.031925894
891.0,891.0,0.7058968
892.0,892.0,0.41896462
893.0,893.0,3.9860955E-4
894.0,894.0,0.0022783133
895.0,895.0,0.2471488
896.0,896.0,0.14878675
897.0,897.0,0.059731837
898.0,898.0,0.77313
899.0,899.0,0.2664665
900.0,900.0,0.18142419
901.0,901.0,0.08284828
902.0,902.0,0.4979332
903.0,903.0,0.42828023
904.0,904.0,0.14347638
905.0,905.0,0.120772146
906.0,906.0,0.03671398
907.0,907.0,0.14858681
908.0,908.0,0.30648857
909.0,909.0,0.02460958
910.0,910.0,0.022930726
911.0,911.0,0.0016676348
912.0,912.0,0.013343564
913.0,913.0,0.53045046
914.0,914.0,0.2951825
915.0,915.0,0.90013963
916.0,916.0,0.21642554
917.0,917.0,0.82059383
918.0,918.0,0.101687744
919.0,919.0,0.18832308
920.0,920.0,0.022428779
921.0,921.0,0.008742419
922.0,922.0,0.45039025
923.0,923.0,0.01848618
924.0,924.0,0.11791774
925.0,925.0,0.033189334
926.0,926.0,0.013688207
927.0,927.0,0.5385276
928.0,928.0,0.47822303
929.0,929.0,0.9811842
930.0,930.0,0.5635327
931.0,931.0,0.0037887683
932.0,932.0,0.37915584
933.0,933.0,0.01118735
934.0,934.0,0.0058714547
935.0,935.0,0.31365684
936.0,936.0,0.23234078
937.0,937.0,0.27088818
938.0,938.0,0.001374085
939.0,939.0,0.11326729
940.0,940.0,0.4888674
941.0,941.0,0.02470025
942.0,942.0,0.6289409
943.0,943.0,0.78760254
944.0,944.0,0.053779196
945.0,945.0,0.014589046
946.0,946.0,0.20671172
947.0,947.0,0.001420128
948.0,948.0,0.10933654
949.0,949.0,0.30171278
950.0,950.0,0.46341214
951.0,951.0,4.1690643E-4
952.0,952.0,0.029529734
953.0,953.0,0.03024963
954.0,954.0,0.25069627
955.0,955.0,0.013401456
956.0,956.0,0.016007926
957.0,957.0,0.015636008
958.0,958.0,0.16198766
959.0,959.0,0.0034176568
960.0,960.0,0.7788481
961.0,961.0,0.43760192
962.0,962.0,0.87062645
963.0,963.0,0.2448895
964.0,964.0,4.2141275E-4
965.0,965.0,0.0035290148
966.0,966.0,0.10562806
967.0,967.0,0.018044291
968.0,968.0,0.90926415
969.0,969.0,0.14198132
970.0,970.0,0.020377116
971.0,971.0,0.11778744
972.0,972.0,0.06139999
973.0,973.0,0.43193245
974.0,974.0,0.49120978
975.0,975.0,0.20231085
976.0,976.0,0.0068914564
977.0,977.0,0.0027910462
978.0,978.0,0.013744013
979.0,979.0,0.9446276
980.0,980.0,0.17372496
981.0,981.0,0.7156519
982.0,982.0,0.40353844
983.0,983.0,0.08328492
984.0,984.0,0.34432054
985.0,985.0,0.0035186666
986.0,986.0,0.695002
987.0,987.0,0.8233032
988.0,988.0,0.121040806
989.0,989.0,0.06781876
990.0,990.0,0.08600134
991.0,991.0,0.16959582
