Raw value,Corresponding cumulative value,Corresponding Cloglog value,Fractional area,Training omission,Test omission
4.26701E-5,6.253342165,0.197683621,0.546689136,0.040453074,0
4.36155E-5,6.503903458,0.201589211,0.54093973,0.040453074,0
4.46394E-5,6.751172122,0.205797796,0.53538858,0.042071197,0
4.57909E-5,7.000030541,0.210504394,0.529936558,0.042071197,0
4.66925E-5,7.250133482,0.214170196,0.524583664,0.04368932,0
4.77242E-5,7.500177495,0.218343899,0.519329897,0.046925566,0
4.85973E-5,7.750456631,0.221858449,0.514175258,0.048543689,0
4.95706E-5,8.000907088,0.225757888,0.509119746,0.051779935,0
5.06418E-5,8.251522381,0.230027319,0.504163362,0.051779935,0
5.16531E-5,8.50229296,0.234036037,0.499306106,0.053398058,0
5.26618E-5,8.752360392,0.238013958,0.494547978,0.055016181,0
5.38388E-5,9.002589644,0.24262909,0.489888977,0.055016181,0
5.49031E-5,9.253038502,0.246778519,0.485329104,0.056634304,0
5.60393E-5,9.50260539,0.251182956,0.480868358,0.056634304,0
5.69047E-5,9.750960305,0.254520434,0.476506741,0.066343042,0
5.79275E-5,10.003511341,0.258445851,0.472145123,0.069579288,0
5.87542E-5,10.254396183,0.261603534,0.467882633,0.072815534,0
5.96199E-5,10.503155608,0.264895504,0.46371927,0.074433657,0
6.03783E-5,10.755256683,0.26776775,0.459555908,0.074433657,0
6.14148E-5,11.005341319,0.271674991,0.455491673,0.07605178,0
6.23078E-5,11.252881538,0.275024136,0.451526566,0.07605178,0
6.34624E-5,11.504239561,0.27933226,0.447561459,0.077669903,0
6.42872E-5,11.753541207,0.282393929,0.44369548,0.080906149,0
6.5309E-5,12.006403782,0.286168753,0.4398295,0.085760518,0
6.6245E-5,12.256300982,0.289609211,0.436062649,0.088996764,0
6.67946E-5,12.502529708,0.291621635,0.432394925,0.090614887,0
6.75784E-5,12.750991568,0.29448169,0.428727201,0.093851133,0
6.8501E-5,13.002719922,0.297833414,0.425059477,0.100323625,0
6.94444E-5,13.250741598,0.301244699,0.42149088,0.100323625,0
7.05179E-5,13.502944303,0.305105809,0.417922284,0.105177994,0
7.15449E-5,13.751583935,0.308779828,0.414452815,0.108414239,0
7.24365E-5,14.003523693,0.311953512,0.410983347,0.110032362,0
7.31518E-5,14.251171648,0.314489313,0.407613006,0.110032362,0
7.41434E-5,14.501853602,0.317989094,0.404242665,0.113268608,0
7.52353E-5,14.755821725,0.321822212,0.400872324,0.118122977,0
7.59915E-5,15.005174572,0.324463894,0.39760111,0.1197411,0
7.67584E-5,15.257207336,0.327133007,0.394329897,0.121359223,0
7.78661E-5,15.504930914,0.330969154,0.391157811,0.122977346,0
7.86942E-5,15.755755004,0.333822707,0.387985726,0.124595469,0
7.95894E-5,16.001227706,0.336894073,0.384912768,0.124595469,0
8.04901E-5,16.25755585,0.339969775,0.381740682,0.126213592,0
8.11725E-5,16.500223541,0.342290444,0.378766852,0.131067961,0
8.20501E-5,16.753184918,0.345263268,0.375693894,0.132686084,0
8.31577E-5,17.001047181,0.348995791,0.372720063,0.132686084,0
8.41147E-5,17.25193552,0.352203654,0.369746233,0.134304207,0
8.50345E-5,17.505537261,0.355271941,0.366772403,0.134304207,0
8.59273E-5,17.753318355,0.358236297,0.3638977,0.134304207,0
