x,y,species cloglog values
211.0,211.0,0.3158492
212.0,212.0,0.048352275
213.0,213.0,0.03228427
214.0,214.0,0.28270507
215.0,215.0,0.1752444
216.0,216.0,0.30125195
217.0,217.0,0.19682106
218.0,218.0,0.8106598
219.0,219.0,0.2111086
220.0,220.0,0.22252071
221.0,221.0,0.0022726955
222.0,222.0,0.54367816
223.0,223.0,0.50098175
224.0,224.0,0.008922457
225.0,225.0,0.03346122
226.0,226.0,0.008303445
227.0,227.0,0.22499506
228.0,228.0,0.8617895
229.0,229.0,0.2862486
230.0,230.0,0.002948094
231.0,231.0,0.7598123
232.0,232.0,0.008821075
233.0,233.0,0.1715316
234.0,234.0,0.38972268
235.0,235.0,0.5671408
236.0,236.0,0.050509293
237.0,237.0,0.15189669
238.0,238.0,0.74785274
239.0,239.0,2.5892153E-4
240.0,240.0,0.120802924
241.0,241.0,0.013846309
242.0,242.0,0.37002605
243.0,243.0,0.019812256
244.0,244.0,0.7866702
245.0,245.0,0.5285695
246.0,246.0,0.26966605
247.0,247.0,0.21584809
248.0,248.0,0.5482539
249.0,249.0,0.2559971
250.0,250.0,0.3482369
251.0,251.0,0.35529116
252.0,252.0,0.78169394
253.0,253.0,0.18680489
254.0,254.0,0.029965814
255.0,255.0,0.5489697
256.0,256.0,0.27900028
257.0,257.0,0.6879543
258.0,258.0,0.30606285
259.0,259.0,0.0029270512
260.0,260.0,0.75250846
261.0,261.0,0.15034907
262.0,262.0,0.2790326
263.0,263.0,3.5544636E-4
264.0,264.0,0.04498217
265.0,265.0,0.22548273
266.0,266.0,0.0024263842
267.0,267.0,0.0670494
268.0,268.0,0.069921635
269.0,269.0,0.076901354
270.0,270.0,0.018572029
271.0,271.0,0.38737372
272.0,272.0,0.43011847
273.0,273.0,0.6185471
274.0,274.0,0.15551424
275.0,275.0,0.2556906
276.0,276.0,0.051346112
277.0,277.0,0.23703028
278.0,278.0,0.10669018
279.0,279.0,0.1896706
280.0,280.0,0.09879649
281.0,281.0,0.2667556
282.0,282.0,0.22569883
283.0,283.0,0.47821262
284.0,284.0,0.5150385
285.0,285.0,0.008167861
286.0,286.0,0.13469702
287.0,287.0,0.14357553
288.0,288.0,0.08144987
289.0,289.0,0.26756126
290.0,290.0,0.0282571
291.0,291.0,0.07017467
292.0,292.0,0.4145482
293.0,293.0,0.97858083
294.0,294.0,0.6456633
295.0,295.0,0.29745072
296.0,296.0,0.13981386
297.0,297.0,0.14394273
298.0,298.0,0.00411089
299.0,299.0,0.66475797
300.0,300.0,0.07196497
301.0,301.0,0.9960848
302.0,302.0,0.08811004
303.0,303.0,0.03174976
304.0,304.0,0.076804146
305.0,305.0,0.39652377
306.0,306.0,0.1567549
307.0,307.0,0.48069027
308.0,308.0,0.007397529
309.0,309.0,0.3565611
310.0,310.0,0.047126144
311.0,311.0,0.826138
312.0,312.0,0.32130873
313.0,313.0,0.3751461
314.0,314.0,0.4924203
315.0,315.0,0.012161442
316.0,316.0,0.19455118
317.0,317.0,0.537883
318.0,318.0,0.07633278
319.0,319.0,0.0010188128
320.0,320.0,0.00993495
321.0,321.0,0.5965541
322.0,322.0,0.2028575
323.0,323.0,2.9351393E-4
324.0,324.0,0.033854768
325.0,325.0,0.085443825
326.0,326.0,0.05487454
327.0,327.0,0.41375226
328.0,328.0,0.003389964
329.0,329.0,0.18593067
330.0,330.0,0.80461746
331.0,331.0,0.39753103
332.0,332.0,0.008625106
333.0,333.0,0.08965021
334.0,334.0,0.30212998
335.0,335.0,0.26595142
336.0,336.0,0.2481144
337.0,337.0,0.00709701
338.0,338.0,0.021947801
339.0,339.0,0.5728268
340.0,340.0,0.45722604
341.0,341.0,0.20254834
342.0,342.0,0.5627515
343.0,343.0,0.43989235
344.0,344.0,0.462813
345.0,345.0,0.52895355
346.0,346.0,0.8175921
347.0,347.0,0.21809238
348.0,348.0,0.0018310981
349.0,349.0,0.58407897
350.0,350.0,0.21475948
351.0,351.0,0.5051857
352.0,352.0,0.9535476
353.0,353.0,0.45216322
354.0,354.0,6.152695E-4
355.0,355.0,0.84219503
356.0,356.0,0.26608533
357.0,357.0,0.024874728
358.0,358.0,0.0061519365
359.0,359.0,0.33225325
360.0,360.0,0.50393695
361.0,361.0,0.36308566
362.0,362.0,0.22539379
363.0,363.0,0.002606712
364.0,364.0,0.7030946
365.0,365.0,0.22607361
366.0,366.0,0.5297408
367.0,367.0,0.108844556
368.0,368.0,0.25582358
369.0,369.0,5.5195397E-4
370.0,370.0,0.5849967
371.0,371.0,0.37258592
372.0,372.0,0.8088153
373.0,373.0,0.6532214
374.0,374.0,0.0038995387
375.0,375.0,0.42822912
376.0,376.0,0.75694114
377.0,377.0,0.035174668
378.0,378.0,0.017036684
379.0,379.0,0.0036591038
380.0,380.0,0.3348527
381.0,381.0,0.23053908
382.0,382.0,0.02066754
383.0,383.0,0.17005454
384.0,384.0,0.15785055
385.0,385.0,0.23392358
386.0,386.0,0.030801708
387.0,387.0,0.07771057
388.0,388.0,0.4198333
389.0,389.0,0.03753194
390.0,390.0,0.03181739
391.0,391.0,0.17024016
392.0,392.0,0.2624314
393.0,393.0,0.36581337
394.0,394.0,0.10792646
395.0,395.0,0.17287046
396.0,396.0,0.19259514
397.0,397.0,0.27830893
398.0,398.0,0.035733834
399.0,399.0,0.37294915
400.0,400.0,0.046004724
401.0,401.0,0.08667958
402.0,402.0,0.48452103
403.0,403.0,0.23768577
404.0,404.0,0.013533627
405.0,405.0,0.48180303
406.0,406.0,0.21571748
407.0,407.0,0.34305674
408.0,408.0,0.9719707
409.0,409.0,0.33532378
410.0,410.0,0.44604918
411.0,411.0,0.0104603
412.0,412.0,0.38635892
413.0,413.0,0.029575236
414.0,414.0,0.33618906
415.0,415.0,4.5036513E-4
416.0,416.0,8.9812273E-4
417.0,417.0,0.4556385
418.0,418.0,0.6716344
419.0,419.0,0.09071484
420.0,420.0,0.25309536
421.0,421.0,0.27004912
422.0,422.0,0.3011626
423.0,423.0,0.2133883
424.0,424.0,0.7919533
425.0,425.0,0.053216215
426.0,426.0,0.11189267
427.0,427.0,0.021041151
428.0,428.0,0.10478126
429.0,429.0,0.26451463
430.0,430.0,0.6057641
431.0,431.0,0.12231898
432.0,432.0,0.34496543
433.0,433.0,0.7363995
434.0,434.0,0.425921
435.0,435.0,0.055088643
436.0,436.0,0.2375212
437.0,437.0,0.3845428
438.0,438.0,0.33463803
439.0,439.0,0.08065949
440.0,440.0,0.07020525
441.0,441.0,0.002057973
442.0,442.0,0.38204035
443.0,443.0,0.34293148
444.0,444.0,0.007198257
445.0,445.0,0.3804988
446.0,446.0,0.12135651
447.0,447.0,0.47419822
448.0,448.0,0.59532696
449.0,449.0,0.0062943837
450.0,450.0,0.015888909
451.0,451.0,0.17174421
452.0,452.0,0.19004926
453.0,453.0,0.26261085
454.0,454.0,0.1589426
455.0,455.0,0.17268027
456.0,456.0,0.0025057055
457.0,457.0,0.4820455
458.0,458.0,0.02131671
459.0,459.0,8.7047566E-4
460.0,460.0,0.8552151
461.0,461.0,0.006088638
462.0,462.0,0.41782248
463.0,463.0,0.65381205
464.0,464.0,0.8093406
465.0,465.0,0.094178244
466.0,466.0,0.92201364
467.0,467.0,0.3587288
468.0,468.0,0.028554957
469.0,469.0,0.003147672
470.0,470.0,0.2549564
471.0,471.0,0.006199492
472.0,472.0,0.082937345
473.0,473.0,0.14342047
474.0,474.0,4.782312E-4
475.0,475.0,0.37335148
476.0,476.0,0.6083219
477.0,477.0,0.9988895
478.0,478.0,0.45116216
479.0,479.0,0.45381206
480.0,480.0,0.5338306
481.0,481.0,0.17495595
482.0,482.0,0.052067164
483.0,483.0,0.8787414
484.0,484.0,0.18303177
485.0,485.0,0.027152147
486.0,486.0,0.32542613
487.0,487.0,0.31153262
488.0,488.0,0.16344202
489.0,489.0,0.2048661
490.0,490.0,7.144955E-4
491.0,491.0,0.1246126
492.0,492.0,0.26139215
493.0,493.0,0.14990434
494.0,494.0,0.8637542
495.0,495.0,0.47619012
496.0,496.0,0.03506572
497.0,497.0,0.418447
498.0,498.0,0.009417245
499.0,499.0,8.925545E-4
500.0,500.0,0.039547052
501.0,501.0,0.0061981147
502.0,502.0,0.56662863
503.0,503.0,0.32312483
504.0,504.0,0.0045949407
505.0,505.0,0.15755503
506.0,506.0,0.3016272
507.0,507.0,0.002088464
508.0,508.0,0.0011447282
509.0,509.0,0.44265363
510.0,510.0,0.13394128
511.0,511.0,0.093156956
512.0,512.0,0.50441796
513.0,513.0,0.57205266
514.0,514.0,0.2140114
515.0,515.0,0.06659802
516.0,516.0,0.34691656
517.0,517.0,0.37791222
518.0,518.0,0.012777701
519.0,519.0,0.0026471256
520.0,520.0,0.2855883
521.0,521.0,0.020281265
522.0,522.0,0.5712894
523.0,523.0,0.03130243
524.0,524.0,0.3972449
525.0,525.0,0.1300992
526.0,526.0,0.0014880301
527.0,527.0,0.0053811236
528.0,528.0,0.16550972
529.0,529.0,0.29381067
530.0,530.0,0.3344027
531.0,531.0,0.56352663
532.0,532.0,0.911765
533.0,533.0,0.002386743
534.0,534.0,0.8292886
535.0,535.0,0.17621426
536.0,536.0,0.14846627
537.0,537.0,0.01157015
538.0,538.0,0.012253785
539.0,539.0,0.039548513
540.0,540.0,0.22168262
541.0,541.0,0.39397016
542.0,542.0,0.090559326
543.0,543.0,0.5133009
544.0,544.0,0.052322853
545.0,545.0,0.39201453
546.0,546.0,0.2455713
547.0,547.0,0.017396886
548.0,548.0,0.07586376
549.0,549.0,0.5896304
550.0,550.0,0.2761665
551.0,551.0,0.14377175
552.0,552.0,0.117741995
553.0,553.0,0.11116867
554.0,554.0,0.19944973
555.0,555.0,0.42285874
556.0,556.0,0.2121415
557.0,557.0,0.11829719
558.0,558.0,0.8097552
559.0,559.0,0.4002685
560.0,560.0,0.7088857
561.0,561.0,0.04123367
562.0,562.0,0.0111024445
563.0,563.0,0.6782861
564.0,564.0,0.17545523
565.0,565.0,0.025010053
566.0,566.0,0.117705666
567.0,567.0,0.078451514
568.0,568.0,0.25695822
569.0,569.0,0.6673783
570.0,570.0,0.31123534
571.0,571.0,0.37835345
572.0,572.0,0.007465126
573.0,573.0,0.008346092
574.0,574.0,0.15647718
575.0,575.0,0.40494743
576.0,576.0,0.23936446
577.0,577.0,0.4256832
578.0,578.0,0.24273773
579.0,579.0,0.0029499824
580.0,580.0,0.007173425
581.0,581.0,0.005278979
582.0,582.0,0.19671808
583.0,583.0,0.4837973
584.0,584.0,0.20677859
585.0,585.0,0.023451814
586.0,586.0,0.14828756
587.0,587.0,0.1264493
588.0,588.0,0.8266191
589.0,589.0,0.004138997
590.0,590.0,0.020435803
591.0,591.0,0.4276513
592.0,592.0,0.057917442
593.0,593.0,0.51569563
594.0,594.0,0.44352135
595.0,595.0,0.5546455
596.0,596.0,0.45640814
597.0,597.0,0.36924753
598.0,598.0,0.02987866
599.0,599.0,0.5087986
600.0,600.0,0.48128265
601.0,601.0,0.16562405
602.0,602.0,0.52019763
603.0,603.0,0.017332217
604.0,604.0,0.0013008356
605.0,605.0,0.21195164
606.0,606.0,0.5360408
607.0,607.0,0.6413873
608.0,608.0,0.5987393
609.0,609.0,0.170199
610.0,610.0,0.26798365
611.0,611.0,0.0032183488
612.0,612.0,0.45141006
613.0,613.0,0.040710635
614.0,614.0,0.058328576
615.0,615.0,0.4861097
616.0,616.0,0.3317407
617.0,617.0,0.36396286
618.0,618.0,0.16861896
619.0,619.0,0.20678395
620.0,620.0,0.51237994
621.0,621.0,0.47902128
622.0,622.0,0.4189933
623.0,623.0,0.001481436
624.0,624.0,0.0063530696
625.0,625.0,0.21149325
626.0,626.0,0.69490445
627.0,627.0,0.29520208
628.0,628.0,0.44423476
629.0,629.0,0.3736356
630.0,630.0,0.3252566
631.0,631.0,0.10579735
632.0,632.0,0.41733277
633.0,633.0,0.49263713
634.0,634.0,0.3173004
635.0,635.0,0.2956294
636.0,636.0,0.15648028
637.0,637.0,0.117620386
638.0,638.0,0.43756926
639.0,639.0,0.05941425
640.0,640.0,0.43702024
641.0,641.0,0.2358712
642.0,642.0,0.74680513
643.0,643.0,0.3308311
644.0,644.0,0.15550046
645.0,645.0,0.6745763
646.0,646.0,0.06225641
647.0,647.0,0.7887008
648.0,648.0,0.47897714
649.0,649.0,0.12294168
650.0,650.0,0.0014642758
651.0,651.0,0.20970592
652.0,652.0,0.41928983
653.0,653.0,0.0871191
654.0,654.0,0.006658736
655.0,655.0,0.40030217
656.0,656.0,0.23235145
657.0,657.0,0.13084492
658.0,658.0,0.36389562
659.0,659.0,0.462791
660.0,660.0,0.31739584
661.0,661.0,0.17086178
662.0,662.0,0.07917916
663.0,663.0,0.5095776
664.0,664.0,0.022954503
665.0,665.0,0.01856427
666.0,666.0,0.09656414
667.0,667.0,0.003506401
668.0,668.0,0.34169734
669.0,669.0,0.0010449388
670.0,670.0,0.013333298
671.0,671.0,0.042161357
672.0,672.0,0.13584071
673.0,673.0,0.15091407
674.0,674.0,0.083835654
675.0,675.0,0.022395851
676.0,676.0,0.006834498
677.0,677.0,0.0996377
678.0,678.0,0.08410965
679.0,679.0,0.18710229
680.0,680.0,0.044768445
681.0,681.0,0.1209429
682.0,682.0,1.0314117E-4
683.0,683.0,0.0013338597
684.0,684.0,0.27029723
685.0,685.0,4.3160716E-4
686.0,686.0,0.11538626
687.0,687.0,0.027213901
688.0,688.0,0.31017476
689.0,689.0,0.0017358469
690.0,690.0,0.14814821
691.0,691.0,0.50464135
692.0,692.0,0.0068419613
693.0,693.0,0.31796923
694.0,694.0,0.3876228
695.0,695.0,0.7484759
696.0,696.0,0.03910716
697.0,697.0,0.23771551
698.0,698.0,0.62358725
699.0,699.0,0.038497675
700.0,700.0,0.7712614
701.0,701.0,0.47791192
702.0,702.0,0.5238354
703.0,703.0,0.3739506
704.0,704.0,3.2968636E-4
705.0,705.0,0.37534234
706.0,706.0,0.25206542
707.0,707.0,0.0049968013
708.0,708.0,0.03949338
709.0,709.0,0.363507
710.0,710.0,0.32052326
711.0,711.0,7.343879E-4
712.0,712.0,0.688073
713.0,713.0,0.102167
714.0,714.0,0.21460375
715.0,715.0,0.7321235
716.0,716.0,0.005357124
717.0,717.0,0.55152524
718.0,718.0,0.17991963
719.0,719.0,0.2999202
720.0,720.0,0.07148309
721.0,721.0,0.4633695
722.0,722.0,0.009596022
723.0,723.0,0.03696376
724.0,724.0,0.2567365
725.0,725.0,0.015027621
726.0,726.0,0.009946755
727.0,727.0,0.06801897
728.0,728.0,0.23943487
729.0,729.0,0.35045192
730.0,730.0,0.8006987
731.0,731.0,7.492134E-4
732.0,732.0,0.42483485
733.0,733.0,0.24689087
734.0,734.0,0.28677282
735.0,735.0,0.8830773
736.0,736.0,0.006201294
737.0,737.0,0.41379952
738.0,738.0,0.08850467
739.0,739.0,0.058304694
740.0,740.0,0.25792107
741.0,741.0,0.31891328
742.0,742.0,0.009669459
743.0,743.0,0.3022504
744.0,744.0,0.0032681548
745.0,745.0,0.013174832
746.0,746.0,0.029065443
747.0,747.0,0.508714
748.0,748.0,0.96658
749.0,749.0,0.0033598526
750.0,750.0,8.061609E-4
751.0,751.0,0.33995157
752.0,752.0,0.0029308568
753.0,753.0,0.70312
754.0,754.0,0.23281793
755.0,755.0,0.0027788356
756.0,756.0,0.2390503
757.0,757.0,0.12987654
758.0,758.0,0.014308838
759.0,759.0,0.0046412884
760.0,760.0,0.02134026
761.0,761.0,0.47653103
762.0,762.0,0.31757313
763.0,763.0,0.8364342
764.0,764.0,0.47812033
765.0,765.0,0.11598938
766.0,766.0,0.0038436537
767.0,767.0,0.003091011
768.0,768.0,0.0013577881
769.0,769.0,0.18866202
770.0,770.0,0.42895296
771.0,771.0,0.4802198
772.0,772.0,0.31757337
773.0,773.0,0.17631248
774.0,774.0,0.7161039
775.0,775.0,0.4690104
776.0,776.0,0.16392434
777.0,777.0,0.5596361
778.0,778.0,4.5220324E-4
779.0,779.0,0.5106836
780.0,780.0,0.62851316
781.0,781.0,2.7966948E-4
782.0,782.0,0.2540306
783.0,783.0,0.01229265
784.0,784.0,0.50598377
785.0,785.0,0.44498348
786.0,786.0,0.10876273
787.0,787.0,0.280767
788.0,788.0,0.021247512
789.0,789.0,0.062181942
790.0,790.0,0.051532675
791.0,791.0,0.34095854
792.0,792.0,0.3472114
793.0,793.0,0.44855314
794.0,794.0,0.6292102
795.0,795.0,0.15526228
796.0,796.0,0.016677614
797.0,797.0,0.043294698
798.0,798.0,5.916948E-4
799.0,799.0,0.093671106
800.0,800.0,0.032059856
801.0,801.0,0.38207743
802.0,802.0,0.79855824
803.0,803.0,4.8714696E-4
804.0,804.0,0.055422634
805.0,805.0,0.006925616
806.0,806.0,0.20686275
807.0,807.0,0.152726
808.0,808.0,0.12833904
809.0,809.0,6.630047E-4
810.0,810.0,0.0083047915
811.0,811.0,0.066094324
812.0,812.0,0.07262712
813.0,813.0,0.027782375
814.0,814.0,0.2989359
815.0,815.0,0.23086393
816.0,816.0,0.7685715
817.0,817.0,0.19458647
818.0,818.0,0.25892285
819.0,819.0,0.005504988
820.0,820.0,0.13166939
821.0,821.0,0.07647336
822.0,822.0,0.08209658
823.0,823.0,0.015697211
824.0,824.0,0.8858858
825.0,825.0,0.63660324
826.0,826.0,0.40920585
827.0,827.0,0.0077253464
828.0,828.0,0.74705184
829.0,829.0,0.22835875
830.0,830.0,0.79560316
831.0,831.0,0.0029524143
832.0,832.0,0.12966378
833.0,833.0,0.4542911
834.0,834.0,0.40620914
835.0,835.0,0.86603457
836.0,836.0,0.22170623
837.0,837.0,0.2569801
838.0,838.0,0.17414562
839.0,839.0,0.12942865
840.0,840.0,0.48665306
841.0,841.0,0.08274005
842.0,842.0,0.1947467
843.0,843.0,0.35308066
844.0,844.0,0.64926594
845.0,845.0,0.8677244
846.0,846.0,0.001457715
847.0,847.0,0.21850571
848.0,848.0,0.003523042
849.0,849.0,0.27408382
850.0,850.0,0.51251155
851.0,851.0,0.020242702
852.0,852.0,0.5200326
853.0,853.0,0.0090277195
854.0,854.0,0.4836833
855.0,855.0,8.6516276E-4
856.0,856.0,0.5471632
857.0,857.0,0.23879127
858.0,858.0,0.9131186
859.0,859.0,0.25432193
860.0,860.0,0.24948286
861.0,861.0,0.044646267
862.0,862.0,0.024025751
863.0,863.0,0.41457
864.0,864.0,0.37547836
865.0,865.0,0.42803398
866.0,866.0,0.8728973
867.0,867.0,0.33846393
868.0,868.0,0.25289053
869.0,869.0,0.60500854
870.0,870.0,0.056877796
871.0,871.0,0.40457305
872.0,872.0,0.41590714
873.0,873.0,5.5531684E-5
874.0,874.0,0.092561156
875.0,875.0,0.5050653
876.0,876.0,0.35714614
877.0,877.0,0.4252885
878.0,878.0,0.18494824
879.0,879.0,0.028221205
880.0,880.0,0.18723047
881.0,881.0,0.0031099105
882.0,882.0,0.31203336
883.0,883.0,0.6830679
884.0,884.0,0.016248237
885.0,885.0,0.036000464
886.0,886.0,0.010086429
887.0,887.0,0.32762724
888.0,888.0,0.19939508
889.0,889.0,0.10640181
890.0,890.0,0.03487662
891.0,891.0,0.08262532
892.0,892.0,0.09548046
893.0,893.0,0.0077053313
894.0,894.0,0.1995153
895.0,895.0,0.6527287
896.0,896.0,0.06139893
897.0,897.0,0.20929082
898.0,898.0,0.17071758
899.0,899.0,0.41463685
900.0,900.0,0.005841838
901.0,901.0,0.32709074
902.0,902.0,0.06302503
903.0,903.0,9.5763925E-4
904.0,904.0,0.30718654
905.0,905.0,0.005638424
906.0,906.0,0.0033212365
907.0,907.0,0.55811995
908.0,908.0,0.012378657
909.0,909.0,0.04843718
910.0,910.0,4.7308605E-4
911.0,911.0,0.0063336757
912.0,912.0,0.32501733
913.0,913.0,0.3556558
914.0,914.0,0.20825118
915.0,915.0,0.39018577
916.0,916.0,0.0026645407
917.0,917.0,0.12884507
918.0,918.0,0.5370609
919.0,919.0,0.26494038
920.0,920.0,0.20111184
921.0,921.0,0.008988644
922.0,922.0,0.20825194
923.0,923.0,0.1399866
924.0,924.0,0.45515266
925.0,925.0,2.6999196E-4
926.0,926.0,0.12019925
927.0,927.0,0.051143248
928.0,928.0,0.015425901
929.0,929.0,0.34252945
930.0,930.0,0.51402444
931.0,931.0,0.10383251
932.0,932.0,0.08517543
933.0,933.0,0.6579281
934.0,934.0,0.5669804
935.0,935.0,0.037061
936.0,936.0,0.20426767
937.0,937.0,0.77877694
938.0,938.0,0.7128266
939.0,939.0,0.12287223
940.0,940.0,0.7149236
941.0,941.0,0.6702326
942.0,942.0,0.15176077
943.0,943.0,0.0058092866
944.0,944.0,0.3452225
945.0,945.0,0.6757045
946.0,946.0,0.74200296
947.0,947.0,0.058645383
948.0,948.0,0.13809745
949.0,949.0,0.011518694
950.0,950.0,0.51011294
951.0,951.0,0.08486075
952.0,952.0,0.025447035
953.0,953.0,0.35108247
954.0,954.0,0.21067357
955.0,955.0,8.773063E-4
956.0,956.0,0.13995072
957.0,957.0,0.3950456
958.0,958.0,0.019999161
959.0,959.0,0.0111721875
960.0,960.0,0.151913
961.0,961.0,0.0846304
962.0,962.0,0.019428985
963.0,963.0,0.010798614
964.0,964.0,0.42805713
965.0,965.0,0.570401
966.0,966.0,0.35111785
967.0,967.0,0.12568708
968.0,968.0,0.022180878
969.0,969.0,0.31997448
970.0,970.0,0.027746521
971.0,971.0,0.50995415
972.0,972.0,0.7457708
973.0,973.0,0.9474806
974.0,974.0,0.09191399
975.0,975.0,0.4008748
976.0,976.0,0.49994722
977.0,977.0,0.074243404
978.0,978.0,0.211293
979.0,979.0,0.62681454
980.0,980.0,0.0055701057
981.0,981.0,0.49631348
982.0,982.0,0.6935739
983.0,983.0,0.7765452
984.0,984.0,0.21961232
985.0,985.0,0.2826719
986.0,986.0,0.22282651
987.0,987.0,0.2174339
988.0,988.0,0.39685407
